profile,scenario_id,objective_ry_offset,a_true,rep,budget,algorithm,estimate,abs_error,normalized_abs_error,k_max_budget,time_to_budget_seconds
realistic,7,0.63,0.6692728078979026,6,986,CABIQAE_latentt,0.6548436625476548,0.014429145350247752,0.021559437616429974,1,0.1727102689015511
realistic,7,0.63,0.6692728078979026,6,986,BIQAE,0.6682503438807798,0.0010224640171228039,0.0015277238295908484,1,0.12598370442159088
realistic,7,0.63,0.6692728078979026,6,986,BAE,0.6549125319187952,0.014360275979107384,0.021456535824623018,5,2.5430795996167386
realistic,7,0.63,0.6692728078979026,6,1947,CABIQAE_latentt,0.6731254164929648,0.0038526085950622013,0.00575640986694609,9,0.3410414741899797
realistic,7,0.63,0.6692728078979026,6,1947,BIQAE,0.6748981593323347,0.005625351434432102,0.00840516956321681,9,0.2487730958507479
realistic,7,0.63,0.6692728078979026,6,1947,BAE,0.6549125319187952,0.014360275979107384,0.021456535824623018,5,5.021679493360843
realistic,7,0.63,0.6692728078979026,6,3846,CABIQAE_latentt,0.6715084012513104,0.0022355933534078387,0.0033403319648224496,9,0.6736751462427643
realistic,7,0.63,0.6692728078979026,6,3846,BIQAE,0.6748981593323347,0.005625351434432102,0.00840516956321681,9,0.4914131107560228
realistic,7,0.63,0.6692728078979026,6,3846,BAE,0.6672282075006328,0.0020446003972697246,0.003054958117440247,11,9.919557951446226
realistic,7,0.63,0.6692728078979026,6,7595,CABIQAE_latentt,0.6744050623285662,0.005132254430663674,0.007668404229335728,9,1.3303595256666132
realistic,7,0.63,0.6692728078979026,6,7595,BIQAE,0.6748981593323347,0.005625351434432102,0.00840516956321681,9,0.9704322871014022
realistic,7,0.63,0.6692728078979026,6,7595,BAE,0.6630559203453199,0.006216887552582651,0.009289018587366598,19,19.588934644106626
realistic,7,0.63,0.6692728078979026,6,15000,CABIQAE_latentt,0.673126564289587,0.003853756391684393,0.005758124857617528,9,2.6274381678734957
realistic,7,0.63,0.6692728078979026,6,15000,BIQAE,0.6727804843065575,0.003507676408654903,0.005241026330760472,53,1.916587795460307
realistic,7,0.63,0.6692728078979026,6,15000,BAE,0.6635921901434684,0.005680617754434181,0.008487746233522097,19,38.68782352358122
realistic,7,0.63,0.6692728078979026,7,128,CABIQAE_latentt,0.627634697184299,0.04163811071360357,0.06221395852669313,1,0.02052140319571069
realistic,7,0.63,0.6692728078979026,7,128,BIQAE,0.6572190668685745,0.012053741029328102,0.018010205833981677,1,0.01680948202278507
realistic,7,0.63,0.6692728078979026,7,128,BAE,0.6287211021861487,0.040551705711753816,0.06059069669828865,1,0.359124047951503
realistic,7,0.63,0.6692728078979026,7,253,CABIQAE_latentt,0.627634697184299,0.04163811071360357,0.06221395852669313,1,0.04056183600402192
realistic,7,0.63,0.6692728078979026,7,253,BIQAE,0.6572190668685745,0.012053741029328102,0.018010205833981677,1,0.03322499181066111
realistic,7,0.63,0.6692728078979026,7,253,BAE,0.6287211021861487,0.040551705711753816,0.06059069669828865,1,0.7098311260291427
realistic,7,0.63,0.6692728078979026,7,499,CABIQAE_latentt,0.6693557596582187,8.295176031614115e-05,0.00012394312055898652,1,0.0800014077707784
realistic,7,0.63,0.6692728078979026,7,499,BIQAE,0.645306937788182,0.02396587010972051,0.03580882089770559,1,0.06553071507320117
realistic,7,0.63,0.6692728078979026,7,499,BAE,0.6287211021861487,0.040551705711753816,0.06059069669828865,1,1.4000226556859374
realistic,7,0.63,0.6692728078979026,7,986,CABIQAE_latentt,0.6693557596582187,8.295176031614115e-05,0.00012394312055898652,1,0.1580789339919589
realistic,7,0.63,0.6692728078979026,7,986,BIQAE,0.633016554430599,0.036256253467303545,0.0541726079999868,3,0.12948554120676625
realistic,7,0.63,0.6692728078979026,7,986,BAE,0.6287211021861487,0.040551705711753816,0.06059069669828865,1,2.766377431876421
realistic,7,0.63,0.6692728078979026,7,1947,CABIQAE_latentt,0.6835624926662895,0.01428968476838699,0.021351061330683672,9,0.3121497814222556
realistic,7,0.63,0.6692728078979026,7,1947,BIQAE,0.633016554430599,0.036256253467303545,0.0541726079999868,3,0.25568798045595725
realistic,7,0.63,0.6692728078979026,7,1947,BAE,0.5981200738437107,0.07115273405419187,0.10631349909116015,9,5.462613448137315
realistic,7,0.63,0.6692728078979026,7,3846,CABIQAE_latentt,0.6761391863620942,0.006866378464191691,0.010259461288675508,9,0.6166040366461196
realistic,7,0.63,0.6692728078979026,7,3846,BIQAE,0.6321415135406128,0.03713129435728979,0.05548005823501821,13,0.5050724051533702
realistic,7,0.63,0.6692728078979026,7,3846,BAE,0.6593150134453122,0.009957794452590374,0.014878528359558623,15,10.790555378292815
realistic,7,0.63,0.6692728078979026,7,7595,CABIQAE_latentt,0.6720061922671279,0.0027333843692253224,0.00408411089912725,9,1.2176566974329897
realistic,7,0.63,0.6692728078979026,7,7595,BIQAE,0.6321415135406128,0.03713129435728979,0.05548005823501821,13,0.9974063747113484
realistic,7,0.63,0.6692728078979026,7,7595,BAE,0.661471358637306,0.00780144926059656,0.011656605749604382,19,21.308962063997384
realistic,7,0.63,0.6692728078979026,8,128,CABIQAE_latentt,0.6196567711531783,0.04961603674472426,0.07413424863406848,1,0.02296977085726602
realistic,7,0.63,0.6692728078979026,8,128,BIQAE,0.7171159796451657,0.04784317174726316,0.07148530641418444,1,0.015758855459503993
realistic,7,0.63,0.6692728078979026,8,128,BAE,0.8230546894732538,0.15378188157535122,0.22977458483388827,1,0.325373362117107
realistic,7,0.63,0.6692728078979026,8,253,CABIQAE_latentt,0.6196567711531783,0.04961603674472426,0.07413424863406848,1,0.045401187710064864
realistic,7,0.63,0.6692728078979026,8,253,BIQAE,0.7171159796451657,0.04784317174726316,0.07148530641418444,1,0.03114836274417586
realistic,7,0.63,0.6692728078979026,8,253,BAE,0.8230546894732538,0.15378188157535122,0.22977458483388827,1,0.6431207860595941
realistic,7,0.63,0.6692728078979026,8,499,CABIQAE_latentt,0.6196567711531783,0.04961603674472426,0.07413424863406848,1,0.08954621607637299
realistic,7,0.63,0.6692728078979026,8,499,BIQAE,0.6911938604036751,0.021921052505772587,0.032753538238948804,1,0.06143491308041009
realistic,7,0.63,0.6692728078979026,8,499,BAE,0.8230546894732538,0.15378188157535122,0.22977458483388827,1,1.2684477163784091
realistic,7,0.63,0.6692728078979026,8,986,CABIQAE_latentt,0.6551025383766615,0.014170269521241008,0.021172635962527674,3,0.17693901613487728
realistic,7,0.63,0.6692728078979026,8,986,BIQAE,0.6911938604036751,0.021921052505772587,0.032753538238948804,1,0.12139243346149169
realistic,7,0.63,0.6692728078979026,8,986,BAE,0.6658477380794545,0.0034250698184480344,0.005117598949232266,5,2.5063916800583392
realistic,7,0.63,0.6692728078979026,8,1947,CABIQAE_latentt,0.6672163843010228,0.0020564235968797417,0.003072623857734033,9,0.34939174889919483
realistic,7,0.63,0.6692728078979026,8,1947,BIQAE,0.6866044606643186,0.017331652766416017,0.025896245240939114,7,0.23970696546604903
realistic,7,0.63,0.6692728078979026,8,1947,BAE,0.676231964287406,0.006959156389503396,0.010398086262254082,7,4.949233875328181
realistic,7,0.63,0.6692728078979026,8,3846,CABIQAE_latentt,0.665712525248136,0.0035602826497665996,0.005319628420208759,9,0.6901698337269149
realistic,7,0.63,0.6692728078979026,8,3846,BIQAE,0.6866044606643186,0.017331652766416017,0.025896245240939114,7,0.473504360134784
realistic,7,0.63,0.6692728078979026,8,3846,BAE,0.676231964287406,0.006959156389503396,0.010398086262254082,7,9.776452739862448
realistic,7,0.63,0.6692728078979026,8,7595,CABIQAE_latentt,0.6722312619135573,0.0029584540156547545,0.004420400740539373,9,1.3629328879760578
realistic,7,0.63,0.6692728078979026,8,7595,BIQAE,0.687064514134307,0.01779170623640447,0.02658363828090651,41,0.9350664626166626
realistic,7,0.63,0.6692728078979026,8,7595,BAE,0.6725854214331388,0.003312613535236264,0.004949571379779713,19,19.306333478745525
realistic,7,0.63,0.6692728078979026,8,15000,CABIQAE_latentt,0.6741162054726072,0.004843397574704644,0.007236806153707509,9,2.691770022335861
realistic,7,0.63,0.6692728078979026,8,15000,BIQAE,0.687064514134307,0.01779170623640447,0.02658363828090651,41,1.846740874160624
realistic,7,0.63,0.6692728078979026,8,15000,BAE,0.6679873536694518,0.001285454228450722,0.001920673024933082,19,38.129690873098475
realistic,7,0.63,0.6692728078979026,9,128,CABIQAE_latentt,0.667521615545706,0.0017511923521965622,0.0026165598415641986,1,0.02004439478753338
realistic,7,0.63,0.6692728078979026,9,128,BIQAE,0.6572190668685745,0.012053741029328102,0.018010205833981677,1,0.013429411321080158
realistic,7,0.63,0.6692728078979026,9,128,BAE,0.45243190633346536,0.2168409015644372,0.3239947880827638,1,0.3817663351342929
realistic,7,0.63,0.6692728078979026,9,253,CABIQAE_latentt,0.667521615545706,0.0017511923521965622,0.0026165598415641986,1,0.03961899907223394
realistic,7,0.63,0.6692728078979026,9,253,BIQAE,0.6572190668685745,0.012053741029328102,0.018010205833981677,1,0.026544070814322498
realistic,7,0.63,0.6692728078979026,9,253,BAE,0.45243190633346536,0.2168409015644372,0.3239947880827638,1,0.7545850217888759
realistic,7,0.63,0.6692728078979026,9,499,CABIQAE_latentt,0.6456896705945467,0.023583137303355817,0.035236957224405,1,0.07814182030452464
realistic,7,0.63,0.6692728078979026,9,499,BIQAE,0.6682503438807798,0.0010224640171228039,0.0015277238295908484,1,0.052353720697023425
realistic,7,0.63,0.6692728078979026,9,499,BAE,0.45243190633346536,0.2168409015644372,0.3239947880827638,1,1.488292197125095
realistic,7,0.63,0.6692728078979026,9,986,CABIQAE_latentt,0.6492744538922786,0.019998354005623997,0.02988072094014425,1,0.15440447859771803
realistic,7,0.63,0.6692728078979026,9,986,BIQAE,0.6682503438807798,0.0010224640171228039,0.0015277238295908484,1,0.10344843408269558
realistic,7,0.63,0.6692728078979026,9,986,BAE,0.6378414733029729,0.03143133459492964,0.04696341196596842,5,2.9407938003313503
realistic,7,0.63,0.6692728078979026,9,1947,CABIQAE_latentt,0.6641890507918845,0.00508375710601805,0.007595941514470697,9,0.304894036338496
realistic,7,0.63,0.6692728078979026,9,1947,BIQAE,0.6685813518142394,0.0006914560836631667,0.00103314534148629,9,0.2042739362667427
realistic,7,0.63,0.6692728078979026,9,1947,BAE,0.6583144830758202,0.010958324822082366,0.01637347983179089,5,5.807023863331784
realistic,7,0.63,0.6692728078979026,9,3846,CABIQAE_latentt,0.665991608147634,0.0032811997502685264,0.004902634189747439,9,0.6022714246316669
realistic,7,0.63,0.6692728078979026,9,3846,BIQAE,0.6685813518142394,0.0006914560836631667,0.00103314534148629,9,0.4035118432880803
realistic,7,0.63,0.6692728078979026,9,3846,BAE,0.6635443859485448,0.005728421949357743,0.008559173302363738,11,11.470885350988208
realistic,7,0.63,0.6692728078979026,9,7595,CABIQAE_latentt,0.6659149726316095,0.0033578352662930744,0.0050171398369516776,9,1.1893529563384062
realistic,7,0.63,0.6692728078979026,9,7595,BIQAE,0.6685813518142394,0.0006914560836631667,0.00103314534148629,9,0.7968467108094046
realistic,7,0.63,0.6692728078979026,9,7595,BAE,0.6664638253980392,0.0028089824998633883,0.004197066527603342,19,22.652463401132458
realistic,7,0.63,0.6692728078979026,9,15000,CABIQAE_latentt,0.667866471054174,0.001406336843728595,0.002101290874412952,9,2.3489525141640675
realistic,7,0.63,0.6692728078979026,9,15000,BIQAE,0.6667351608075129,0.0025376470903896164,0.0037916482792122253,55,1.5737591391890808
realistic,7,0.63,0.6692728078979026,9,15000,BAE,0.66328616497819,0.005986642919712515,0.00894499649330707,19,44.73824239854995
realistic,7,0.63,0.6692728078979026,10,128,CABIQAE_latentt,0.6834770509676424,0.014204243069739886,0.02122339784631851,1,0.01836601249954623
realistic,7,0.63,0.6692728078979026,10,128,BIQAE,0.6497321993806965,0.01954060851720607,0.02919677639164893,1,0.01631851898671328
realistic,7,0.63,0.6692728078979026,10,128,BAE,0.8191552020092381,0.14988239411133553,0.22394813048224135,1,0.36627560777889
realistic,7,0.63,0.6692728078979026,10,253,CABIQAE_latentt,0.6834770509676424,0.014204243069739886,0.02122339784631851,1,0.03630157158113434
realistic,7,0.63,0.6692728078979026,10,253,BIQAE,0.6497321993806965,0.01954060851720607,0.02919677639164893,1,0.03225457268467547
realistic,7,0.63,0.6692728078979026,10,253,BAE,0.8191552020092381,0.14988239411133553,0.22394813048224135,1,0.7239666310004622
realistic,7,0.63,0.6692728078979026,10,499,CABIQAE_latentt,0.6454681218668856,0.02380468603101693,0.035567986253295276,1,0.07159875185369974
realistic,7,0.63,0.6692728078979026,10,499,BIQAE,0.6491308322713355,0.020141975626567055,0.030095314479950768,1,0.06361672636226506
realistic,7,0.63,0.6692728078979026,10,499,BAE,0.8191552020092381,0.14988239411133553,0.22394813048224135,1,1.4279025647005164
realistic,7,0.63,0.6692728078979026,10,986,CABIQAE_latentt,0.6510027408164869,0.018270067081415653,0.0272983854503211,1,0.14147569003556704
realistic,7,0.63,0.6692728078979026,10,986,BIQAE,0.6463517164131871,0.02292109148471544,0.034247755495561756,3,0.12570359156952576
realistic,7,0.63,0.6692728078979026,10,986,BAE,0.6707492360464486,0.001476428148546094,0.002206018429440395,5,2.8214667911717615
realistic,7,0.63,0.6692728078979026,10,1947,CABIQAE_latentt,0.674096001190004,0.0048231932921014575,0.007206617742696689,9,0.2793642682548165
realistic,7,0.63,0.6692728078979026,10,1947,BIQAE,0.6463517164131871,0.02292109148471544,0.034247755495561756,3,0.2482199723994591
realistic,7,0.63,0.6692728078979026,10,1947,BAE,0.6778804970782657,0.008607689180363143,0.012861256394681202,7,5.57139537769921
realistic,7,0.63,0.6692728078979026,10,3846,CABIQAE_latentt,0.6746635494403947,0.0053907415424921945,0.008054625077961558,9,0.551841281822303
realistic,7,0.63,0.6692728078979026,10,3846,BIQAE,0.6457894144640752,0.023483393433827326,0.03508792402247084,11,0.49032050017890066
realistic,7,0.63,0.6692728078979026,10,3846,BAE,0.6666000184981729,0.0026727893997297025,0.003993572379138756,17,11.005437402481336
realistic,7,0.63,0.6692728078979026,10,7595,CABIQAE_latentt,0.6737106933469503,0.004437885449047774,0.006630906555111039,9,1.0897645697972937
realistic,7,0.63,0.6692728078979026,10,7595,BIQAE,0.6457894144640752,0.023483393433827326,0.03508792402247084,11,0.9682746226881827
realistic,7,0.63,0.6692728078979026,10,7595,BAE,0.668803480461096,0.00046932743680661027,0.0007012498211016607,17,21.73330657094273
realistic,7,0.63,0.6692728078979026,11,128,CABIQAE_latentt,0.6196567711531783,0.04961603674472426,0.07413424863406848,1,0.019843130331636535
realistic,7,0.63,0.6692728078979026,11,128,BIQAE,0.6422453724905062,0.027027435407396383,0.040383286289915145,1,0.016667443954457458
realistic,7,0.63,0.6692728078979026,11,128,BAE,0.527618540787337,0.1416542671105655,0.211654000340284,1,0.3449547459228181
realistic,7,0.63,0.6692728078979026,11,253,CABIQAE_latentt,0.6196567711531783,0.04961603674472426,0.07413424863406848,1,0.03922118729612534
realistic,7,0.63,0.6692728078979026,11,253,BIQAE,0.6422453724905062,0.027027435407396383,0.040383286289915145,1,0.03294424469123232
realistic,7,0.63,0.6692728078979026,11,253,BAE,0.527618540787337,0.1416542671105655,0.211654000340284,1,0.6818246149880702
realistic,7,0.63,0.6692728078979026,11,499,CABIQAE_latentt,0.6196567711531783,0.04961603674472426,0.07413424863406848,1,0.0773572034022393
realistic,7,0.63,0.6692728078979026,11,499,BIQAE,0.6414830456661229,0.027789762231779647,0.041522323787610046,1,0.06497698854120525
realistic,7,0.63,0.6692728078979026,11,499,BAE,0.6576620722542823,0.011610735643620251,0.017348285342845524,3,1.3447845173084862
realistic,7,0.63,0.6692728078979026,11,986,CABIQAE_latentt,0.6690351647949553,0.00023764310294727142,0.0003550765848289534,3,0.15285411333588766
realistic,7,0.63,0.6692728078979026,11,986,BIQAE,0.6268177919116115,0.04245501598629109,0.06343454490499426,3,0.1283914042116801
realistic,7,0.63,0.6692728078979026,11,986,BAE,0.6576620722542823,0.011610735643620251,0.017348285342845524,3,2.6572295271867086
realistic,7,0.63,0.6692728078979026,11,1947,CABIQAE_latentt,0.6721581486092123,0.0028853407113097473,0.004311157837671937,9,0.3018326152788776
realistic,7,0.63,0.6692728078979026,11,1947,BIQAE,0.6268177919116115,0.04245501598629109,0.06343454490499426,3,0.2535274482760052
realistic,7,0.63,0.6692728078979026,11,1947,BAE,0.6492859356123031,0.019986872285599477,0.02986356542465187,5,5.247085080560367
realistic,7,0.63,0.6692728078979026,11,3846,CABIQAE_latentt,0.6664931659034845,0.0027796419944180473,0.0041532271468618836,9,0.5962240566833915
realistic,7,0.63,0.6692728078979026,11,3846,BIQAE,0.6289412742848957,0.0403315336130069,0.06026172457190202,13,0.5008046050690889
realistic,7,0.63,0.6692728078979026,11,3846,BAE,0.6743888149000341,0.005116007002131551,0.0076441279875096866,11,10.364812131399677
realistic,7,0.63,0.6692728078979026,11,7595,CABIQAE_latentt,0.663890130710153,0.0053826771877495405,0.008042575649615614,9,1.1774107411623398
realistic,7,0.63,0.6692728078979026,11,7595,BIQAE,0.6289412742848957,0.0403315336130069,0.06026172457190202,13,0.9889784127664406
realistic,7,0.63,0.6692728078979026,11,7595,BAE,0.6780806413838643,0.008807833485961702,0.013160303813367143,17,20.46821324440472
realistic,7,0.63,0.6692728078979026,12,128,CABIQAE_latentt,0.6595433046528112,0.009729503245091364,0.014537424993629202,1,0.016638564843560744
realistic,7,0.63,0.6692728078979026,12,128,BIQAE,0.5823518650473096,0.08692094285059293,0.1298737104284875,1,0.014983306977313099
realistic,7,0.63,0.6692728078979026,12,128,BAE,0.6940198471432242,0.024747039245321623,0.03697601180458654,1,0.3235124667309175
realistic,7,0.63,0.6692728078979026,12,253,CABIQAE_latentt,0.6595433046528112,0.009729503245091364,0.014537424993629202,1,0.03288716332360053
realistic,7,0.63,0.6692728078979026,12,253,BIQAE,0.5823518650473096,0.08692094285059293,0.1298737104284875,1,0.02961544269734542
realistic,7,0.63,0.6692728078979026,12,253,BAE,0.6940198471432242,0.024747039245321623,0.03697601180458654,1,0.6394426100228291
realistic,7,0.63,0.6692728078979026,12,499,CABIQAE_latentt,0.6828602001481704,0.013587392250267838,0.020301724632955046,1,0.06486440513231884
realistic,7,0.63,0.6692728078979026,12,499,BIQAE,0.5823518650473096,0.08692094285059293,0.1298737104284875,1,0.05841148579436903
realistic,7,0.63,0.6692728078979026,12,499,BAE,0.744194663607356,0.07492185570945342,0.11194516619429537,3,1.261193132021311
realistic,7,0.63,0.6692728078979026,12,986,CABIQAE_latentt,0.6828602001481704,0.013587392250267838,0.020301724632955046,1,0.12816894481055385
realistic,7,0.63,0.6692728078979026,12,986,BIQAE,0.6198322624742838,0.049440545423618754,0.07387203669443104,3,0.11541828655961497
realistic,7,0.63,0.6692728078979026,12,986,BAE,0.744194663607356,0.07492185570945342,0.11194516619429537,3,2.492056970286599
realistic,7,0.63,0.6692728078979026,12,1947,CABIQAE_latentt,0.6661079835811767,0.0031648243167258228,0.004728750786493355,7,0.25308816992509975
realistic,7,0.63,0.6692728078979026,12,1947,BIQAE,0.6198322624742838,0.049440545423618754,0.07387203669443104,3,0.22791014597522347
realistic,7,0.63,0.6692728078979026,12,1947,BAE,0.6657500699345739,0.0035227379633286926,0.005263530688469396,7,4.9209279119148155
realistic,7,0.63,0.6692728078979026,12,3846,CABIQAE_latentt,0.6807864479891843,0.011513640091281752,0.017203209147917682,7,0.4999368780338642
realistic,7,0.63,0.6692728078979026,12,3846,BIQAE,0.6330892114401014,0.036183596457801115,0.054064046874172295,13,0.4502015518339545
realistic,7,0.63,0.6692728078979026,12,3846,BAE,0.682239194703828,0.012966386805925434,0.019373843749383963,9,9.720538648805537
realistic,7,0.63,0.6692728078979026,12,7595,CABIQAE_latentt,0.6769587402415742,0.007685932343671653,0.011484005106695058,7,0.9872648436472176
realistic,7,0.63,0.6692728078979026,12,7595,BIQAE,0.6330892114401014,0.036183596457801115,0.054064046874172295,13,0.889048566349164
realistic,7,0.63,0.6692728078979026,12,7595,BAE,0.6728932290515495,0.0036204211536469133,0.005409484907982707,19,19.19591550641655
realistic,7,0.63,0.6692728078979026,13,128,CABIQAE_latentt,0.6356114518346404,0.03366135606326215,0.050295418648470154,1,0.018984254502572157
realistic,7,0.63,0.6692728078979026,13,128,BIQAE,0.5898384693099499,0.07943433858795268,0.11868753317118237,1,0.015702506818342954
realistic,7,0.63,0.6692728078979026,13,128,BAE,0.7656120595258391,0.09633925162793655,0.14394616140244126,1,0.3766008067098407
realistic,7,0.63,0.6692728078979026,13,253,CABIQAE_latentt,0.6356114518346404,0.03366135606326215,0.050295418648470154,1,0.03752356554024028
realistic,7,0.63,0.6692728078979026,13,253,BIQAE,0.5898384693099499,0.07943433858795268,0.11868753317118237,1,0.031036986133130995
realistic,7,0.63,0.6692728078979026,13,253,BAE,0.7656120595258391,0.09633925162793655,0.14394616140244126,1,0.7443750320124195
realistic,7,0.63,0.6692728078979026,13,499,CABIQAE_latentt,0.6419251252414748,0.02734768265642773,0.0408617866043642,1,0.07400892966237113
realistic,7,0.63,0.6692728078979026,13,499,BIQAE,0.5898384693099499,0.07943433858795268,0.11868753317118237,1,0.061215241424633866
realistic,7,0.63,0.6692728078979026,13,499,BAE,0.7656120595258391,0.09633925162793655,0.14394616140244126,1,1.4681547074078947
realistic,7,0.63,0.6692728078979026,13,986,CABIQAE_latentt,0.6523554838543251,0.016917324043577486,0.025277172244174338,1,0.14623808546512612
realistic,7,0.63,0.6692728078979026,13,986,BIQAE,0.6172136260147394,0.052059181883163164,0.07778469596975585,3,0.12095837283504807
realistic,7,0.63,0.6692728078979026,13,986,BAE,0.6674116545935037,0.0018611533043988437,0.0027808589896913343,5,2.9010030891867418
realistic,7,0.63,0.6692728078979026,13,1947,CABIQAE_latentt,0.6527731694746786,0.016499638423223995,0.024653083508722216,9,0.28876830872271864
realistic,7,0.63,0.6692728078979026,13,1947,BIQAE,0.6172136260147394,0.052059181883163164,0.07778469596975585,3,0.23884984980713853
realistic,7,0.63,0.6692728078979026,13,1947,BAE,0.6596235047030811,0.00964930319482149,0.014417593365444917,7,5.728451333312968
realistic,7,0.63,0.6692728078979026,13,3846,CABIQAE_latentt,0.6637375663274762,0.005535241570426397,0.0082705310974935,9,0.5704175220069727
realistic,7,0.63,0.6692728078979026,13,3846,BIQAE,0.6295465686245951,0.03972623927330743,0.05935731857698252,13,0.47181125955739844
realistic,7,0.63,0.6692728078979026,13,3846,BAE,0.6714590933955139,0.002186285497611351,0.0032666581875307093,11,11.315677364109746
realistic,7,0.63,0.6692728078979026,13,7595,CABIQAE_latentt,0.6651301187076764,0.004142689190226201,0.006189836403540493,9,1.126448538648715
realistic,7,0.63,0.6692728078979026,13,7595,BIQAE,0.6295465686245951,0.03972623927330743,0.05935731857698252,13,0.9317229631665215
realistic,7,0.63,0.6692728078979026,13,7595,BAE,0.6722155322347035,0.0029427243368009837,0.004396898099063209,17,22.34596192938469
realistic,7,0.63,0.6692728078979026,14,128,CABIQAE_latentt,0.627634697184299,0.04163811071360357,0.06221395852669313,1,0.019181866287853514
realistic,7,0.63,0.6692728078979026,14,128,BIQAE,0.7096286248097563,0.04035581691185375,0.06029800768180921,1,0.016344580000732096
realistic,7,0.63,0.6692728078979026,14,128,BAE,0.6268200177941591,0.042452790103743476,0.06343121908251746,1,0.33803093028094905
realistic,7,0.63,0.6692728078979026,14,253,CABIQAE_latentt,0.627634697184299,0.04163811071360357,0.06221395852669313,1,0.03791415758458546
realistic,7,0.63,0.6692728078979026,14,253,BIQAE,0.7096286248097563,0.04035581691185375,0.06029800768180921,1,0.03230608390769703
realistic,7,0.63,0.6692728078979026,14,253,BAE,0.6268200177941591,0.042452790103743476,0.06343121908251746,1,0.6681392606334383
realistic,7,0.63,0.6692728078979026,14,499,CABIQAE_latentt,0.6662287949544168,0.0030440129434857743,0.0045482393839466105,1,0.07477930685655393
realistic,7,0.63,0.6692728078979026,14,499,BIQAE,0.6514775700255702,0.017795237872332392,0.026588915106568998,1,0.06371832359660402
realistic,7,0.63,0.6692728078979026,14,499,BAE,0.6268200177941591,0.042452790103743476,0.06343121908251746,1,1.3177924547671371
realistic,7,0.63,0.6692728078979026,14,986,CABIQAE_latentt,0.6662287949544168,0.0030440129434857743,0.0045482393839466105,1,0.14776031374862159
realistic,7,0.63,0.6692728078979026,14,986,BIQAE,0.6330380331025935,0.03623477479530901,0.05414051544857716,3,0.1259043428181394
realistic,7,0.63,0.6692728078979026,14,986,BAE,0.65141928402195,0.017853523875952515,0.026676003664377272,5,2.603894509820435
realistic,7,0.63,0.6692728078979026,14,1947,CABIQAE_latentt,0.669797209545514,0.0005244016476114721,0.0007835394497178937,9,0.2917741692378968
realistic,7,0.63,0.6692728078979026,14,1947,BIQAE,0.6330380331025935,0.03623477479530901,0.05414051544857716,3,0.24861638485488582
realistic,7,0.63,0.6692728078979026,14,1947,BAE,0.65141928402195,0.017853523875952515,0.026676003664377272,5,5.141767353570373
realistic,7,0.63,0.6692728078979026,14,3846,CABIQAE_latentt,0.6687585944923836,0.0005142134055189373,0.0007683165959394252,9,0.5763551386178485
realistic,7,0.63,0.6692728078979026,14,3846,BIQAE,0.6344121221595701,0.03486068573833245,0.052087407895481753,13,0.49110355220949714
realistic,7,0.63,0.6692728078979026,14,3846,BAE,0.6656182992593641,0.003654508638538445,0.00546041703086186,11,10.15677310828539
realistic,7,0.63,0.6692728078979026,14,7595,CABIQAE_latentt,0.6689838477711277,0.00028896012677481764,0.00043175237864870563,9,1.138174019189433
realistic,7,0.63,0.6692728078979026,14,7595,BIQAE,0.6344121221595701,0.03486068573833245,0.052087407895481753,13,0.9698209773871895
realistic,7,0.63,0.6692728078979026,14,7595,BAE,0.6700877433252015,0.0008149354272989351,0.0012176431160538848,19,20.057382152217247
realistic,7,0.63,0.6692728078979026,15,128,CABIQAE_latentt,0.6994308978842989,0.030158089986396353,0.04506098205471537,1,0.01718043609169023
realistic,7,0.63,0.6692728078979026,15,128,BIQAE,0.6572190668685745,0.012053741029328102,0.018010205833981677,1,0.017007444945969775
realistic,7,0.63,0.6692728078979026,15,128,BAE,0.6309696020715484,0.03830320582635416,0.05723108032232695,1,0.36392285234734906
realistic,7,0.63,0.6692728078979026,15,253,CABIQAE_latentt,0.6994308978842989,0.030158089986396353,0.04506098205471537,1,0.03395820571248147
realistic,7,0.63,0.6692728078979026,15,253,BIQAE,0.6572190668685745,0.012053741029328102,0.018010205833981677,1,0.033616277901018385
realistic,7,0.63,0.6692728078979026,15,253,BAE,0.6309696020715484,0.03830320582635416,0.05723108032232695,1,0.7193162628428071
realistic,7,0.63,0.6692728078979026,15,499,CABIQAE_latentt,0.7077158576601676,0.03844304976226509,0.05744002939998359,1,0.06697685632619862
realistic,7,0.63,0.6692728078979026,15,499,BIQAE,0.6338352681105182,0.0354375397873844,0.05294931957371617,1,0.06630246115655405
realistic,7,0.63,0.6692728078979026,15,499,BAE,0.7047613614006016,0.03548855350269908,0.053025542176386845,3,1.4187304946978687
realistic,7,0.63,0.6692728078979026,15,986,CABIQAE_latentt,0.7077158576601676,0.03844304976226509,0.05744002939998359,1,0.1323430467688013
realistic,7,0.63,0.6692728078979026,15,986,BIQAE,0.6254749877078329,0.043797820190069614,0.06544090791262352,3,0.13101047434942345
realistic,7,0.63,0.6692728078979026,15,986,BAE,0.7047613614006016,0.03548855350269908,0.053025542176386845,3,2.803343221988173
realistic,7,0.63,0.6692728078979026,15,1947,CABIQAE_latentt,0.6745683388180193,0.005295530920116698,0.00791236526813223,7,0.2613305396134443
realistic,7,0.63,0.6692728078979026,15,1947,BIQAE,0.6254749877078329,0.043797820190069614,0.06544090791262352,3,0.25869918210783716
