profile,scenario_id,objective_ry_offset,a_true,rep,algorithm,final_queries,final_estimate,final_abs_error,final_normalized_abs_error,coverage,runtime_seconds,k_max
realistic,6,0.6,0.6423672082866361,17,BIQAE,11264,0.6313469803373011,0.011020227949334993,0.01715565148278485,0.0,1.1382486999500543,71
realistic,6,0.6,0.6423672082866361,17,BAE,17040,0.6379695563998963,0.004397651886739795,0.006846009307463718,1.0,34.575223099906,23
realistic,6,0.6,0.6423672082866361,18,CABIQAE_latentt,35712,0.6452079906666557,0.002840782380019613,0.004422365188280289,1.0,4.139217499876395,11
realistic,6,0.6,0.6423672082866361,18,BIQAE,34048,0.6523531068043028,0.009985898517666736,0.01554546743489877,0.0,3.1542466001119465,213
realistic,6,0.6,0.6423672082866361,18,BAE,16400,0.6465768996056878,0.004209691319051689,0.006553403201075681,1.0,31.52031289995648,21
realistic,6,0.6,0.6423672082866361,19,CABIQAE_latentt,37248,0.642417704024687,5.049573805093743e-05,7.860883525736467e-05,1.0,4.320294099859893,11
realistic,6,0.6,0.6423672082866361,19,BIQAE,11392,0.6313152790729211,0.011051929213715006,0.01720500217187835,0.0,1.1581611998844892,71
realistic,6,0.6,0.6423672082866361,19,BAE,16144,0.6390961016729213,0.0032711066137147693,0.005092268988075651,1.0,38.299315799959004,23
realistic,6,0.6,0.6423672082866361,20,CABIQAE_latentt,35712,0.6424880615748083,0.00012085328817224017,0.00018813738717234334,1.0,4.171067700022832,11
realistic,6,0.6,0.6423672082866361,20,BIQAE,12928,0.615032270868793,0.027334937417843097,0.042553444611147934,0.0,1.314338100142777,81
realistic,6,0.6,0.6423672082866361,20,BAE,17168,0.6463576939112938,0.003990485624657758,0.006212156494260414,1.0,30.91792510007508,23
realistic,6,0.6,0.6423672082866361,21,CABIQAE_latentt,38528,0.6389871597608223,0.0033800485258137503,0.005261863436069904,0.0,4.7018248999956995,9
realistic,6,0.6,0.6423672082866361,21,BIQAE,30336,0.54903116702984,0.09333604125679607,0.1453001337128464,0.0,2.739526899997145,193
realistic,6,0.6,0.6423672082866361,21,BAE,16400,0.6422056264894196,0.00016158179721648125,0.00025154116700237984,1.0,31.40438079996966,21
realistic,6,0.6,0.6423672082866361,22,CABIQAE_latentt,37376,0.6458258852777536,0.0034586769911175708,0.005384267668866194,0.0,4.542803399963304,9
realistic,6,0.6,0.6423672082866361,22,BIQAE,11520,0.6278646238052958,0.01450258448134023,0.0225767820870285,0.0,1.2176712001673877,73
realistic,6,0.6,0.6423672082866361,22,BAE,16016,0.6428478602896457,0.0004806520030096184,0.0007482511510692536,1.0,41.58717110008001,21
realistic,6,0.6,0.6423672082866361,23,CABIQAE_latentt,32896,0.6425811472312772,0.0002139389446411677,0.0003330477363746504,1.0,3.847487899940461,11
