run_kind,simulation_regime,noise_profile,noise_scale,noise_floor,instance_name,target_name,repetition,algorithm,algorithm_key,step_index,budget,query_budget,query_budget_actual,estimate,a_true,abs_error,normalized_abs_error,processed_true_value,processed_estimate,processed_abs_error,processed_relative_error,cva_true,cva_estimate,cva_abs_error,cva_relative_error,grover_power,grover_power_exceeds_calibration,k_max_budget,amplification_factor,t_eff,calibration_status,runtime_wall_seconds,time_to_budget_seconds,circuit_prepare_wall_seconds,construct_circuit_wall_seconds,construct_circuit_cache_hits,construct_circuit_cache_misses,construct_circuit_cache_size,n_shots,max_grover_power,calibration_max_grover_power,execution_max_grover_power,execution_k_cap_enforced,cabiqae_hard_k_cap,cabiqae_scheduler,transpile_backend_name,use_fractional_gates_applied,transpilation_strategy,aer_method,construct_circuit_mode,normalized_sq_error
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,50,CABIQAE,cabiqae_latentt,9,4864,4864.0,4864.0,0.15388586334997248,0.1328730942948926,0.021012769055079872,0.15814164008587828,0.5864946085782612,0.6792438278803525,0.09274921930209135,0.1581416400858781,0.5864946085782612,0.6792438278803525,0.09274921930209135,0.1581416400858781,2,False,2,5,6.2225929620762646,ok,9.492102177358884,9.492102177358884,0.00014139991253614426,0.00014139991253614426,43,0,17,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.025008778329051462
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,50,CABIQAE,cabiqae_latentt,10,5504,5504.0,5504.0,0.1532740822043087,0.1328730942948926,0.02040098790941608,0.153537388571226,0.5864946085782612,0.6765434591904708,0.09004885061220957,0.15353738857122598,0.5864946085782612,0.6765434591904708,0.09004885061220957,0.15353738857122598,2,False,2,5,6.2225929620762646,ok,10.741062990169263,10.741062990169263,0.00014139991253614426,0.00014139991253614426,43,0,17,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.02357372968927164
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,50,CABIQAE,cabiqae_latentt,11,6144,6144.0,6144.0,0.15263996409749758,0.1328730942948926,0.019766869802604975,0.14876502957577903,0.5864946085782612,0.6737444963694411,0.08724988779117993,0.14876502957577895,0.5864946085782612,0.6737444963694411,0.08724988779117993,0.14876502957577895,2,False,2,5,6.2225929620762646,ok,11.990023802979643,11.990023802979643,0.00014139991253614426,0.00014139991253614426,43,0,17,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.02213103402468241
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,50,CABIQAE,cabiqae_latentt,12,6784,6784.0,6784.0,0.1517658817202392,0.1328730942948926,0.018892787425346586,0.14218670473208653,0.5864946085782612,0.669886344315139,0.08339173573687786,0.14218670473208647,0.5864946085782612,0.669886344315139,0.08339173573687786,0.14218670473208647,2,False,2,5,6.2225929620762646,ok,13.238984615790024,13.238984615790024,0.00014139991253614426,0.00014139991253614426,43,0,17,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.020217059002569558
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,50,CABIQAE,cabiqae_latentt,13,7424,7424.0,7424.0,0.15129435299644645,0.1328730942948926,0.01842125870155384,0.13863798987529047,0.5864946085782612,0.6678050421842466,0.08131043360598544,0.1386379898752905,0.5864946085782612,0.6678050421842466,0.08131043360598544,0.1386379898752905,2,False,2,5,6.2225929620762646,ok,14.487945428600401,14.487945428600401,0.00014139991253614426,0.00014139991253614426,43,0,17,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.01922049223666114
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,50,CABIQAE,cabiqae_latentt,14,8064,8064.0,8064.0,0.1512702765620224,0.1328730942948926,0.018397182267129802,0.13845679115668005,0.5864946085782612,0.6676987701127003,0.0812041615344391,0.13845679115668003,0.5864946085782612,0.6676987701127003,0.0812041615344391,0.13845679115668003,2,False,2,5,6.2225929620762646,ok,15.736906241410782,15.736906241410782,0.00014139991253614426,0.00014139991253614426,43,0,17,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.019170283017404515
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,50,CABIQAE,cabiqae_latentt,15,8704,8704.0,8704.0,0.1512346729531026,0.1328730942948926,0.018361578658210004,0.1381888391750638,0.5864946085782612,0.6675416177201245,0.08104700914186336,0.13818883917506386,0.5864946085782612,0.6675416177201245,0.08104700914186336,0.13818883917506386,2,False,2,5,6.2225929620762646,ok,16.98586705422116,16.98586705422116,0.00014139991253614426,0.00014139991253614426,43,0,17,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.019096155272551648
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,50,CABIQAE,cabiqae_latentt,16,9344,9344.0,9344.0,0.15151941340483988,0.1328730942948926,0.018646319109947268,0.14033178958386008,0.5864946085782612,0.668798446581334,0.08230383800307284,0.14033178958385992,0.5864946085782612,0.668798446581334,0.08230383800307284,0.14033178958385992,2,False,2,5,6.2225929620762646,ok,18.23482786703154,18.23482786703154,0.00014139991253614426,0.00014139991253614426,43,0,17,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.01969301116780878
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,50,CABIQAE,cabiqae_latentt,17,9984,9984.0,9984.0,0.15196777030812728,0.1328730942948926,0.019094676013234668,0.1437061138266021,0.5864946085782612,0.6707774695572972,0.08428286097903603,0.1437061138266021,0.5864946085782612,0.6707774695572972,0.08428286097903603,0.1437061138266021,2,False,2,5,6.2225929620762646,ok,19.48378867984192,19.48378867984192,0.00014139991253614426,0.00014139991253614426,43,0,17,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.020651447151144316
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,50,CABIQAE,cabiqae_latentt,18,10624,10624.0,10624.0,0.15240276286329446,0.1328730942948926,0.019529668568401853,0.14697985827784352,0.5864946085782612,0.6726975030278133,0.08620289444955209,0.14697985827784343,0.5864946085782612,0.6726975030278133,0.08620289444955209,0.14697985827784343,2,False,2,5,6.2225929620762646,ok,20.7327494926523,20.7327494926523,0.00014139991253614426,0.00014139991253614426,43,0,17,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.021603078739374965
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,50,CABIQAE,cabiqae_latentt,19,11264,11264.0,11264.0,0.15260306019879571,0.1328730942948926,0.019729965903903107,0.1484872916417172,0.5864946085782612,0.6735816045685162,0.08708699599025505,0.1484872916417172,0.5864946085782612,0.6735816045685162,0.08708699599025505,0.1484872916417172,2,False,2,5,6.2225929620762646,ok,21.98171030546268,21.98171030546268,0.00014139991253614426,0.00014139991253614426,43,0,17,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.02204847577909238
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,50,CABIQAE,cabiqae_latentt,20,11904,11904.0,11904.0,0.1526903066861736,0.1328730942948926,0.01981721239128098,0.14914390679650724,0.5864946085782612,0.6739667058167114,0.08747209723845017,0.14914390679650721,0.5864946085782612,0.6739667058167114,0.08747209723845017,0.14914390679650721,2,False,2,5,6.2225929620762646,ok,23.230671118273058,23.230671118273058,0.00014139991253614426,0.00014139991253614426,43,0,17,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.02224390493452524
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,50,CABIQAE,cabiqae_latentt,21,12544,12544.0,12544.0,0.1526641209422805,0.1328730942948926,0.019791026647387883,0.1489468334609907,0.5864946085782612,0.6738511233679364,0.08735651478967521,0.14894683346099072,0.5864946085782612,0.6738511233679364,0.08735651478967521,0.14894683346099072,2,False,2,5,6.2225929620762646,ok,24.47963193108344,24.47963193108344,0.00014139991253614426,0.00014139991253614426,43,0,17,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.022185159198056095
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,50,CABIQAE,cabiqae_latentt,22,13184,13184.0,13184.0,0.15273944711078027,0.1328730942948926,0.019866352815887667,0.1495137365567567,0.5864946085782612,0.6741836089771894,0.08768900039892824,0.14951373655675662,0.5864946085782612,0.6741836089771894,0.08768900039892824,0.14951373655675662,2,False,2,5,6.2225929620762646,ok,25.72859274389382,25.72859274389382,0.00014139991253614426,0.00014139991253614426,43,0,17,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.022354357419163248
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,50,CABIQAE,cabiqae_latentt,23,13824,13824.0,13824.0,0.15280367092518876,0.1328730942948926,0.019930576630296154,0.14999708357858457,0.5864946085782612,0.6744670893995638,0.0879724808213026,0.14999708357858443,0.5864946085782612,0.6744670893995638,0.0879724808213026,0.14999708357858443,2,False,2,5,6.2225929620762646,ok,26.977553556704198,26.977553556704198,0.00014139991253614426,0.00014139991253614426,43,0,17,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.022499125082080886
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,50,CABIQAE,cabiqae_latentt,24,14464,14464.0,14464.0,0.15310557483277631,0.1328730942948926,0.020232480537883707,0.152269205780522,0.5864946085782612,0.6757996768210311,0.08930506824276996,0.152269205780522,0.5864946085782612,0.6757996768210311,0.08930506824276996,0.152269205780522,2,False,2,5,6.2225929620762646,ok,28.226514369514575,28.226514369514575,0.00014139991253614426,0.00014139991253614426,43,0,17,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.023185911029030955
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,50,CABIQAE,cabiqae_latentt,25,15104,15104.0,15104.0,0.15329828644061844,0.1328730942948926,0.02042519214572583,0.1537195491240316,0.5864946085782612,0.6766502953725869,0.09015568679432573,0.15371954912403163,0.5864946085782612,0.6766502953725869,0.09015568679432573,0.15371954912403163,2,False,2,5,6.2225929620762646,ok,29.475475182324953,29.475475182324953,0.00014139991253614426,0.00014139991253614426,43,0,17,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.023629699782895565
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,50,CABIQAE,cabiqae_latentt,26,15744,15744.0,15744.0,0.1534633222669614,0.1328730942948926,0.020590227972068803,0.15496160514160806,0.5864946085782612,0.6773787545304476,0.09088414595218641,0.15496160514160792,0.5864946085782612,0.6773787545304476,0.09088414595218641,0.15496160514160792,2,False,2,5,6.2225929620762646,ok,30.724435995135337,30.724435995135337,0.00014139991253614426,0.00014139991253614426,43,0,17,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.02401309906806365
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,50,CABIQAE,cabiqae_latentt,27,16384,16384.0,16384.0,0.15345131193265277,0.1328730942948926,0.02057821763776016,0.1548712156284235,0.5864946085782612,0.6773257415682928,0.09083113299003165,0.15487121562842338,0.5864946085782612,0.6773257415682928,0.09083113299003165,0.15487121562842338,2,False,2,5,6.2225929620762646,ok,31.973396807945715,31.973396807945715,0.00014139991253614426,0.00014139991253614426,43,0,17,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.023985093430225642
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,50,CABIQAE,cabiqae_latentt,28,17024,17024.0,17024.0,0.15345054970430833,0.1328730942948926,0.020577455409415718,0.15486547911458307,0.5864946085782612,0.6773223771338535,0.09082776855559227,0.15486547911458304,0.5864946085782612,0.6773223771338535,0.09082776855559227,0.15486547911458304,2,False,2,5,6.2225929620762646,ok,33.22235762075609,33.22235762075609,0.00014139991253614426,0.00014139991253614426,43,0,17,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.023983316621389365
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,50,CABIQAE,cabiqae_latentt,29,17664,17664.0,17664.0,0.15340047685142405,0.1328730942948926,0.020527382556531443,0.1544886319195208,0.5864946085782612,0.6771013582856916,0.09060674970743043,0.15448863191952084,0.5864946085782612,0.6771013582856916,0.09060674970743043,0.15448863191952084,2,False,2,5,6.2225929620762646,ok,34.47131843356647,34.47131843356647,0.00014139991253614426,0.00014139991253614426,43,0,17,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.023866737392365184
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,50,CABIQAE,cabiqae_latentt,30,18304,18304.0,18304.0,0.15345784524601053,0.1328730942948926,0.02058475095111792,0.15492038520178542,0.5864946085782612,0.6773545792579757,0.09085997067971452,0.1549203852017853,0.5864946085782612,0.6773545792579757,0.09085997067971452,0.1549203852017853,2,False,2,5,6.2225929620762646,ok,35.720279246376855,35.720279246376855,0.00014139991253614426,0.00014139991253614426,43,0,17,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.024000325751069574
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,50,CABIQAE,cabiqae_latentt,31,18944,18944.0,18944.0,0.1534637547987855,0.1328730942948926,0.020590660503892882,0.154964860366651,0.5864946085782612,0.677380663702385,0.09088605512412384,0.15496486036665094,0.5864946085782612,0.677380663702385,0.09088605512412384,0.15496486036665094,2,False,2,5,6.2225929620762646,ok,36.96924005918723,36.96924005918723,0.00014139991253614426,0.00014139991253614426,43,0,17,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.02401410794845564
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,50,CABIQAE,cabiqae_latentt,32,19584,19584.0,19584.0,0.1534684422282614,0.1328730942948926,0.020595347933368785,0.15500013785831157,0.5864946085782612,0.6774013537610482,0.09090674518278696,0.15500013785831157,0.5864946085782612,0.6774013537610482,0.09090674518278696,0.15500013785831157,2,False,2,5,6.2225929620762646,ok,38.21820087199761,38.21820087199761,0.00014139991253614426,0.00014139991253614426,43,0,17,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.02402504273609559
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,50,CABIQAE,cabiqae_latentt,33,20224,20224.0,20224.0,0.15347950378715608,0.1328730942948926,0.020606409492263472,0.15508338690849277,0.5864946085782612,0.6774501788801487,0.0909555703018875,0.15508338690849277,0.5864946085782612,0.6774501788801487,0.0909555703018875,0.15508338690849277,2,False,2,5,6.2225929620762646,ok,39.46716168480799,39.46716168480799,0.00014139991253614426,0.00014139991253614426,43,0,17,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.024050856895009267
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,50,CABIQAE,cabiqae_latentt,34,20864,20864.0,20864.0,0.15344629599915027,0.1328730942948926,0.020573201704257665,0.15483346582264745,0.5864946085782612,0.6773036015107303,0.09080899293246913,0.15483346582264734,0.5864946085782612,0.6773036015107303,0.09080899293246913,0.15483346582264734,2,False,2,5,6.2225929620762646,ok,40.71612249761837,40.71612249761837,0.00014139991253614426,0.00014139991253614426,43,0,17,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.023973402138652938
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,50,CABIQAE,cabiqae_latentt,35,21504,21504.0,21504.0,0.1534238435808865,0.1328730942948926,0.020550749285993902,0.15466448941412086,0.5864946085782612,0.6772044977581526,0.09070988917989142,0.15466448941412084,0.5864946085782612,0.6772044977581526,0.09070988917989142,0.15466448941412084,2,False,2,5,6.2225929620762646,ok,41.96508331042875,41.96508331042875,0.00014139991253614426,0.00014139991253614426,43,0,17,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.023921104285730705
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,50,CABIQAE,cabiqae_latentt,36,22144,22144.0,22144.0,0.15339104672433174,0.1328730942948926,0.02051795242943913,0.15441766098938361,0.5864946085782612,0.6770597342178003,0.09056512563953911,0.1544176609893835,0.5864946085782612,0.6770597342178003,0.09056512563953911,0.1544176609893835,2,False,2,5,6.2225929620762646,ok,43.21404412323913,43.21404412323913,0.00014139991253614426,0.00014139991253614426,43,0,17,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.023844814025432207
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,50,CABIQAE,cabiqae_latentt,37,22784,22784.0,22784.0,0.15339748087013855,0.1328730942948926,0.02052438657524594,0.1544660842299272,0.5864946085782612,0.6770881341873091,0.09059352560904788,0.1544660842299272,0.5864946085782612,0.6770881341873091,0.09059352560904788,0.1544660842299272,2,False,2,5,6.2225929620762646,ok,44.46300493604951,44.46300493604951,0.00014139991253614426,0.00014139991253614426,43,0,17,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.02385977117732696
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,50,CABIQAE,cabiqae_latentt,38,23424,23424.0,23424.0,0.15339197649869163,0.1328730942948926,0.02051888220379902,0.15442465845086992,0.5864946085782612,0.6770638381912357,0.09056922961297453,0.15442465845086975,0.5864946085782612,0.6770638381912357,0.09056922961297453,0.15442465845086975,2,False,2,5,6.2225929620762646,ok,45.71196574885989,45.71196574885989,0.00014139991253614426,0.00014139991253614426,43,0,17,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.02384697513766783
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,50,CABIQAE,cabiqae_latentt,39,24064,24064.0,24064.0,0.15343520375602332,0.1328730942948926,0.020562109461130712,0.15474998584360566,0.5864946085782612,0.6772546409530982,0.09076003237483699,0.1547499858436057,0.5864946085782612,0.6772546409530982,0.09076003237483699,0.1547499858436057,2,False,2,5,6.2225929620762646,ok,46.96092656167027,46.96092656167027,0.00014139991253614426,0.00014139991253614426,43,0,17,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.023947558118596154
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,50,CABIQAE,cabiqae_latentt,40,24704,24704.0,24704.0,0.15345737641080287,0.1328730942948926,0.020584282115910263,0.15491685675827213,0.5864946085782612,0.6773525098448785,0.0908579012666173,0.15491685675827202,0.5864946085782612,0.6773525098448785,0.0908579012666173,0.15491685675827202,2,False,2,5,6.2225929620762646,ok,48.209887374480644,48.209887374480644,0.00014139991253614426,0.00014139991253614426,43,0,17,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.023999232507863007
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,50,CABIQAE,cabiqae_latentt,41,25344,25344.0,25344.0,0.15346743546290723,0.1328730942948926,0.020594341168014618,0.15499256096428715,0.5864946085782612,0.6773969099535531,0.09090230137529187,0.15499256096428715,0.5864946085782612,0.6773969099535531,0.09090230137529187,0.15499256096428715,2,False,2,5,6.2225929620762646,ok,49.458848187291025,49.458848187291025,0.00014139991253614426,0.00014139991253614426,43,0,17,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.02402269395426827
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,50,CABIQAE,cabiqae_latentt,42,25984,25984.0,25984.0,0.15350370185639334,0.1328730942948926,0.02063060756150073,0.15526550104804576,0.5864946085782612,0.6775569878411424,0.09106237926288119,0.15526550104804573,0.5864946085782612,0.6775569878411424,0.09106237926288119,0.15526550104804573,2,False,2,5,6.2225929620762646,ok,50.707809000101406,50.707809000101406,0.00014139991253614426,0.00014139991253614426,43,0,17,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.0241073758157007
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,50,BIQAE,biqae,0,128,128.0,128.0,0.1851889960311464,0.1328730942948926,0.052315901736253806,0.39372833163760174,0.5864946085782612,0.8174141523282282,0.23091954374996704,0.39372833163760174,0.5864946085782612,0.8174141523282282,0.23091954374996704,0.39372833163760174,0,False,0,1,6.2225929620762646,ok,0.5338679437481915,0.5338679437481915,1.2700038496404886e-05,1.2700038496404886e-05,4,0,17,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.15502199913412928
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,50,BIQAE,biqae,1,256,256.0,256.0,0.16713171580016462,0.1328730942948926,0.03425862150527201,0.2578296357668916,0.5864946085782612,0.7377102998872399,0.15121569130897872,0.25782963576689155,0.5864946085782612,0.7377102998872399,0.15121569130897872,0.25782963576689155,0,False,0,1,6.2225929620762646,ok,1.067735887496383,1.067735887496383,1.2700038496404886e-05,1.2700038496404886e-05,4,0,17,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.06647612107968799
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,50,BIQAE,biqae,2,896,896.0,896.0,0.2023123314920594,0.1328730942948926,0.0694392371971668,0.5225981796062975,0.5864946085782612,0.8929956233701685,0.3065010147919073,0.5225981796062975,0.5864946085782612,0.8929956233701685,0.3065010147919073,0.5225981796062975,2,False,2,5,6.2225929620762646,ok,3.7370756062373403,3.7370756062373403,1.2700038496404886e-05,1.2700038496404886e-05,4,0,17,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.273108857327816
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,50,BIQAE,biqae,3,4096,4096.0,4096.0,0.21612418050570548,0.1328730942948926,0.08325108621081287,0.6265458530381564,0.5864946085782612,0.9539603734122074,0.3674657648339462,0.6265458530381562,0.5864946085782612,0.9539603734122074,0.3674657648339462,0.6265458530381562,12,False,12,25,6.2225929620762646,ok,17.083774199942127,17.083774199942127,1.2700038496404886e-05,1.2700038496404886e-05,4,0,17,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.392559705959311
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,51,CABIQAE,cabiqae_latentt,0,128,128.0,128.0,0.13235125017591903,0.1328730942948926,0.0005218441189735745,0.0039273874198746134,0.5864946085782612,0.5841912170307066,0.0023033915475545452,0.003927387419874607,0.5864946085782612,0.5841912170307066,0.0023033915475545452,0.003927387419874607,0,False,0,1,6.2225929620762646,ok,0.2711087835154363,0.2711087835154363,4.7300069127231836e-05,4.7300069127231836e-05,15,0,17,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,1.5424371945789374e-05
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,51,CABIQAE,cabiqae_latentt,1,512,512.0,512.0,0.14426361481824806,0.1328730942948926,0.011390520523355457,0.08572480819988917,0.5864946085782612,0.6367717464089017,0.05027713783064047,0.0857248081998891,0.5864946085782612,0.6367717464089017,0.05027713783064047,0.0857248081998891,1,False,1,3,6.2225929620762646,ok,1.0844351340617453,1.0844351340617453,4.7300069127231836e-05,4.7300069127231836e-05,15,0,17,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.007348742740907787
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,51,CABIQAE,cabiqae_latentt,2,896,896.0,896.0,0.13525078799031987,0.1328730942948926,0.0023776936954272576,0.017894470720688647,0.5864946085782612,0.5969896191793066,0.010495010601045407,0.017894470720688584,0.5864946085782612,0.5969896191793066,0.010495010601045407,0.017894470720688584,1,False,1,3,6.2225929620762646,ok,1.8977614846080542,1.8977614846080542,4.7300069127231836e-05,4.7300069127231836e-05,15,0,17,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.00032021208237358327
simulated_noise,simulated_noise,realistic,1.0,0.18518,6q_instance,cva,51,CABIQAE,cabiqae_latentt,3,1792,1792.0,1792.0,0.11701375792174007,0.1328730942948926,0.01585933637315254,0.11935701849431636,0.5864946085782612,0.5164923607353689,0.07000224784289233,0.11935701849431632,0.5864946085782612,0.5164923607353689,0.07000224784289233,0.11935701849431632,3,False,3,7,6.2225929620762646,ok,3.7955229692161083,3.7955229692161083,4.7300069127231836e-05,4.7300069127231836e-05,15,0,17,128,14,14,,False,False,noise_aware_fisher_no_hard_cap,ibm_basquecountry,True,qiskit_sabre_fast_multik_fixed_layout,density_matrix,full,0.014246097863852577
