a_true,abs_error,algorithm,algorithm_key,budget,epsilon_target,estimate,normalized_abs_error,normalized_sq_error,phase,query_budget_actual,repetition,run_kind,runtime_wall_seconds,step_index
0.6423672082866361,0.0028031657333631443,CABIQAE_latentt,cabiqae_latentt,18816,0.005,0.6395640425532729,0.004363805775266661,1.9042800844250664e-05,iterative,18816.0,7031111,simulated_noise_v2,2.8771163999917917,5000000
0.6423672082866361,0.0013671032384949822,CABIQAE_latentt,cabiqae_latentt,10880,0.0075,0.6410001050481411,0.002128227002965188,4.529350176150186e-06,iterative,10880.0,9531112,simulated_noise_v2,1.8729272999917157,7500000
0.6423672082866361,0.0034371266611323836,CABIQAE_latentt,cabiqae_latentt,4992,0.01,0.6458043349477685,0.005350719365485846,2.8630197728185254e-05,iterative,4992.0,12031113,simulated_noise_v2,0.8569624999945518,10000000
0.6423672082866361,0.0004699717728078312,CABIQAE_latentt,cabiqae_latentt,715776,0.0001,0.6428371800594439,0.0007316247883533325,5.352748309330586e-07,iterative,715776.0,2141114,simulated_noise_v2,122.57206249999581,100000
0.6423672082866361,0.001197272330245358,CABIQAE_latentt,cabiqae_latentt,92544,0.001,0.6435644806168814,0.0018638440985161763,3.4739148235735777e-06,iterative,92544.0,3041115,simulated_noise_v2,14.983712599991122,1000000
0.6423672082866361,0.0007553936188020582,CABIQAE_latentt,cabiqae_latentt,50176,0.0025,0.6431226019054381,0.0011759529581481807,1.3828653597774568e-06,iterative,50176.0,4541116,simulated_noise_v2,7.4510470000095665,2500000
0.6423672082866361,0.0021456175751337625,CABIQAE_latentt,cabiqae_latentt,18944,0.005,0.6445128258617698,0.0033401729531877793,1.1156755357207172e-05,iterative,18944.0,7041117,simulated_noise_v2,3.0594073999964166,5000000
0.6423672082866361,0.0026849896818667007,CABIQAE_latentt,cabiqae_latentt,9728,0.0075,0.6450521979685028,0.0041798361548191125,1.7471030281133025e-05,iterative,9728.0,9541118,simulated_noise_v2,1.6258040000102483,7500000
0.6423672082866361,0.00953039039509429,CABIQAE_latentt,cabiqae_latentt,14592,0.01,0.6328368178915418,0.01483635881805731,0.0002201175429781469,iterative,14592.0,12041119,simulated_noise_v2,2.0568788000091445,10000000
0.6423672082866361,0.0008128656395713918,CABIQAE_latentt,cabiqae_latentt,584448,0.0001,0.6431800739262075,0.001265422065580714,1.601293004058561e-06,iterative,584448.0,2151120,simulated_noise_v2,107.00176859999192,100000
