a_true,algorithm,algorithm_key,amplification_factor_max,ci_high,ci_low,coverage,final_abs_error,final_estimate,final_normalized_abs_error,final_queries,k_max,objective_ry_offset,repetition,run_kind
0.07232750360492672,CABIQAE,cabiqae_latentt,19,0.07877399558914237,0.07322830976621061,0.0,0.0036736490727497656,0.07600115267767649,0.050791868786406284,12544.0,9,-0.1,58,hardware_replay
0.07232750360492672,BAE,bae,25,0.07975554757339655,0.07590657756664514,0.0,0.005503558965094121,0.07783106257002084,0.07609220131744235,16384.0,12,-0.1,58,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,9,0.07597633640329385,0.07029766863774366,1.0,0.0008094989155920246,0.07313700252051875,0.011192131281258325,9728.0,4,-0.1,59,hardware_replay
0.07232750360492672,BIQAE,biqae,21,0.0730631241559506,0.06766736349439369,1.0,0.0019622597797545743,0.07036524382517215,0.027130201955717873,3200.0,10,-0.1,59,hardware_replay
0.07232750360492672,BAE,bae,31,0.07915070673786549,0.07467340604094692,0.0,0.004584552784479487,0.07691205638940621,0.06338602268815485,17408.0,15,-0.1,59,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,13,0.08312184738981808,0.07712370725638404,0.0,0.007795273718174331,0.08012277732310105,0.10777744743900357,10496.0,6,-0.1,60,hardware_replay
0.07232750360492672,BAE,bae,31,0.07881215686056395,0.07451005295260191,0.0,0.004333601301656206,0.07666110490658293,0.05991636771161856,17408.0,15,-0.1,60,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,19,0.08328526979963087,0.0780400250489957,0.0,0.008335143819386562,0.08066264742431328,0.11524169097436951,6528.0,9,-0.1,61,hardware_replay
0.07232750360492672,BAE,bae,31,0.08110839319453109,0.07651918398621688,0.0,0.00648628498544726,0.07881378859037398,0.08967937039382948,18688.0,15,-0.1,61,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,9,0.07661541370894813,0.07086109439428297,1.0,0.001410750446688827,0.07373825405161555,0.019505034411179806,9728.0,4,-0.1,62,hardware_replay
0.07232750360492672,BAE,bae,31,0.07865152374571359,0.07428454471663161,0.0,0.004140530626245878,0.0764680342311726,0.05724697272648351,17152.0,15,-0.1,62,hardware_replay
0.07232750360492672,CABIQAE,cabiqae_latentt,9,0.07337389955603821,0.06742578511488445,1.0,0.0019276612694653916,0.07039984233546133,0.02665184298347725,6272.0,4,-0.1,63,hardware_replay
0.07232750360492672,BAE,bae,31,0.07626367339916704,0.07170537634328622,1.0,0.0016570212662999073,0.07398452487122663,0.022909974542340436,16512.0,15,-0.1,63,hardware_replay
