rep,T_noise,a_true,algorithm,final_queries,final_estimate,final_abs_error,final_nrmse,final_coverage,runtime_seconds,k_max
4,500.0,0.2,BIQAE,348960,0.19999982056369597,1.7943630403749466e-07,8.971815201874733e-07,1.0,0.43143850000342354,5825
4,500.0,0.2,CABIQAE_latentt,935800,0.19984669955288265,0.000153300447117366,0.0007665022355868301,0.0,10.678397300012875,171
5,500.0,0.2,BAE,114420,0.19985215952177945,0.00014784047822055668,0.0007392023911027834,1.0,1.6082440000027418,493
5,500.0,0.2,BIQAE,317640,0.20000573212982037,5.732129820357201e-06,2.8660649101786007e-05,1.0,0.40158119998523034,5287
5,500.0,0.2,CABIQAE_latentt,1184320,0.1999057532594432,9.42467405568026e-05,0.000471233702784013,0.0,9.350750400015386,259
6,500.0,0.2,BAE,111380,0.19996063591411486,3.936408588514628e-05,0.0001968204294257314,1.0,1.4526349999941885,537
6,500.0,0.2,BIQAE,411480,0.20001162321793953,1.1623217939515929e-05,5.811608969757964e-05,1.0,0.4971513999917079,6293
6,500.0,0.2,CABIQAE_latentt,694520,0.1998850709510303,0.00011492904896970302,0.0005746452448485151,0.0,6.585972500004573,215
7,500.0,0.2,BAE,113380,0.20029531282613505,0.0002953128261350413,0.0014765641306752064,1.0,1.5451651000184938,513
7,500.0,0.2,BIQAE,287520,0.2000167626207014,1.676262070138268e-05,8.38131035069134e-05,1.0,0.35729789998731576,4927
7,500.0,0.2,CABIQAE_latentt,1163840,0.1998524133371448,0.00014758666285522026,0.0007379333142761013,0.0,12.824680699995952,215
8,500.0,0.2,BAE,109140,0.19978612467348428,0.00021387532651573338,0.0010693766325786669,1.0,1.4223308000073303,395
8,500.0,0.2,BIQAE,508760,0.20000025430541024,2.5430541022997133e-07,1.2715270511498566e-06,1.0,0.6657725000113714,8329
8,500.0,0.2,CABIQAE_latentt,978280,0.1997904102245331,0.00020958977546692292,0.0010479488773346146,0.0,9.342742200009525,215
9,500.0,0.2,BAE,115140,0.2000844097160979,8.440971609788295e-05,0.00042204858048941474,1.0,1.8651857000077143,513
9,500.0,0.2,BIQAE,551600,0.20001495626540286,1.4956265402849e-05,7.4781327014245e-05,1.0,0.5974016000109259,9175
9,500.0,0.2,CABIQAE_latentt,239640,0.19993008165663598,6.99183433640338e-05,0.000349591716820169,0.0,0.830036100000143,487
10,500.0,0.2,BAE,106140,0.20011494743024982,0.00011494743024981213,0.0005747371512490607,1.0,1.394014999998035,469
10,500.0,0.2,BIQAE,605360,0.20000228798865483,2.287988654814388e-06,1.143994327407194e-05,1.0,0.7012772999878507,10067
10,500.0,0.2,CABIQAE_latentt,949440,0.20000179951671415,1.79951671414047e-06,8.99758357070235e-06,1.0,10.08607329998631,205
11,500.0,0.2,BAE,108660,0.2001361453742505,0.0001361453742504959,0.0006807268712524794,1.0,1.41123840000364,513
11,500.0,0.2,BIQAE,408040,0.20000540499260083,5.404992600821501e-06,2.7024963004107505e-05,1.0,0.47233829999458976,7001
11,500.0,0.2,CABIQAE_latentt,860240,0.19992692011117155,7.307988882845895e-05,0.00036539944414229475,0.0,10.800432100018952,171
12,500.0,0.2,BAE,105460,0.19987071780288979,0.00012928219711022537,0.0006464109855511269,1.0,2.5758192999928724,473
12,500.0,0.2,BIQAE,246920,0.20002360920809603,2.3609208096020406e-05,0.00011804604048010203,1.0,0.381320099986624,4043
12,500.0,0.2,CABIQAE_latentt,762040,0.1997460916969504,0.0002539083030496103,0.0012695415152480516,0.0,4.499409200012451,357
13,500.0,0.2,BAE,113740,0.20015838493305285,0.00015838493305284085,0.0007919246652642042,1.0,1.6511799000145402,503
13,500.0,0.2,BIQAE,260480,0.19997906449671196,2.0935503288049828e-05,0.00010467751644024914,1.0,0.3370053000107873,4315
13,500.0,0.2,CABIQAE_latentt,965880,0.20010236047914406,0.00010236047914405355,0.0005118023957202678,0.0,9.844997299980605,205
14,500.0,0.2,BAE,114860,0.20010637199745102,0.00010637199745100467,0.0005318599872550234,1.0,2.641668300027959,381
14,500.0,0.2,BIQAE,478120,0.20000510679723313,5.106797233117577e-06,2.5533986165587885e-05,1.0,0.5527903999900445,7821
14,500.0,0.2,CABIQAE_latentt,1067000,0.20020547532377936,0.00020547532377934719,0.001027376618896736,0.0,11.099334600003203,195
15,500.0,0.2,BAE,108940,0.20003809217179008,3.809217179007174e-05,0.0001904608589503587,1.0,1.4824698999873362,513
15,500.0,0.2,BIQAE,352720,0.1999949370127476,5.062987252418827e-06,2.5314936262094134e-05,1.0,0.44985110001289286,5981
15,500.0,0.2,CABIQAE_latentt,792200,0.19970997523430406,0.0002900247656959509,0.0014501238284797546,0.0,5.203354400000535,473
16,500.0,0.2,BAE,110980,0.1999982385108234,1.7614891766049023e-06,8.807445883024512e-06,1.0,2.276319800002966,493
16,500.0,0.2,BIQAE,360760,0.20001114964382435,1.1149643824343025e-05,5.5748219121715126e-05,1.0,0.5166299999982584,5541
16,500.0,0.2,CABIQAE_latentt,1202920,0.19992089512092998,7.91048790700355e-05,0.00039552439535017747,0.0,10.366130300011719,249
17,500.0,0.2,BAE,110020,0.1998851040285699,0.00011489597143010677,0.0005744798571505338,1.0,2.294210699998075,527
17,500.0,0.2,BIQAE,207200,0.2000277045042688,2.7704504268782904e-05,0.00013852252134391452,1.0,0.3180921000021044,3565
17,500.0,0.2,CABIQAE_latentt,1184480,0.19984313868004444,0.00015686131995557018,0.0007843065997778509,0.0,10.243168599990895,259
18,500.0,0.2,BAE,113940,0.1997150213519801,0.0002849786480199068,0.001424893240099534,0.0,3.0439467999967746,381
18,500.0,0.2,BIQAE,495040,0.20000918235422294,9.182354222925238e-06,4.591177111462619e-05,1.0,1.036114099988481,8569
18,500.0,0.2,CABIQAE_latentt,763400,0.19995640580545315,4.3594194546858756e-05,0.00021797097273429378,1.0,11.278282100014621,215
19,500.0,0.2,BAE,121020,0.20011289098715462,0.00011289098715461243,0.0005644549357730622,1.0,2.603178899997147,513
19,500.0,0.2,BIQAE,223520,0.20001150397773904,1.1503977739024673e-05,5.751988869512337e-05,1.0,0.5099289999925531,3433
19,500.0,0.2,CABIQAE_latentt,981200,0.20013195281462326,0.00013195281462324848,0.0006597640731162424,0.0,17.541961999988416,195
20,500.0,0.2,BAE,110980,0.20022211634490475,0.00022211634490473808,0.0011105817245236904,1.0,3.7788897000136785,381
20,500.0,0.2,BIQAE,626560,0.2000109746438289,1.097464382887603e-05,5.487321914438015e-05,1.0,1.176733600004809,10595
20,500.0,0.2,CABIQAE_latentt,1111960,0.19991967558801482,8.032441198518869e-05,0.00040162205992594346,0.0,15.334958199993707,259
1,500.0,0.8,BAE,118900,0.8000316162383796,3.161623837955041e-05,3.952029797443801e-05,1.0,2.455076000012923,493
1,500.0,0.8,BIQAE,265120,0.7999769201816563,2.3079818343707537e-05,2.884977292963442e-05,1.0,0.5134940999851096,4131
1,500.0,0.8,CABIQAE_latentt,1222360,0.8001514856101086,0.00015148561010858153,0.0001893570126357269,0.0,12.056939400004921,303
2,500.0,0.8,BAE,116460,0.8000125173152364,1.251731523632671e-05,1.5646644045408387e-05,1.0,3.731740399991395,493
2,500.0,0.8,BIQAE,241880,0.8000044961967072,4.496196707171052e-06,5.620245883963815e-06,1.0,0.4792079000035301,4203
2,500.0,0.8,CABIQAE_latentt,836840,0.7995880981838914,0.0004119018161086174,0.0005148772701357718,0.0,6.290492000000086,533
3,500.0,0.8,BAE,108980,0.80006146816566,6.146816565999469e-05,7.683520707499336e-05,1.0,3.1919600999972317,371
3,500.0,0.8,BIQAE,421200,0.8000053576379624,5.3576379623887505e-06,6.697047452985938e-06,1.0,0.7496358999924269,7039
3,500.0,0.8,CABIQAE_latentt,500160,0.7999251979678546,7.480203214549341e-05,9.350254018186677e-05,0.0,4.866630200005602,239
4,500.0,0.8,BAE,115700,0.8000567095086832,5.67095086831948e-05,7.08868858539935e-05,1.0,1.796475899987854,381
4,500.0,0.8,BIQAE,305000,0.7999845462081179,1.5453791882169554e-05,1.9317239852711943e-05,1.0,0.42791609998675995,5073
4,500.0,0.8,CABIQAE_latentt,359760,0.7999279799969519,7.20200030481788e-05,9.002500381022349e-05,0.0,0.9630343000171706,585
5,500.0,0.8,BAE,111900,0.8003496239399301,0.0003496239399300993,0.00043702992491262416,0.0,1.991763100028038,605
5,500.0,0.8,BIQAE,299720,0.8000070029667912,7.002966791125331e-06,8.753708488906664e-06,1.0,0.3689950999978464,4961
5,500.0,0.8,CABIQAE_latentt,313320,0.8001294175395369,0.00012941753953688018,0.00016177192442110022,0.0,1.06217300001299,509
6,500.0,0.8,BAE,110740,0.799947158555071,5.284144492900822e-05,6.605180616126027e-05,1.0,1.836439100006828,395
6,500.0,0.8,BIQAE,236480,0.8000025547794838,2.5547794837432747e-06,3.1934743546790934e-06,1.0,0.3129789999802597,4013
6,500.0,0.8,CABIQAE_latentt,1377240,0.799908339645967,9.166035403307404e-05,0.00011457544254134255,0.0,7.184275200008415,371
7,500.0,0.8,BAE,110700,0.8003164679728498,0.00031646797284978767,0.0003955849660622346,0.0,1.388827900023898,473
7,500.0,0.8,BIQAE,325560,0.8000012813020212,1.2813020211499548e-06,1.6016275264374435e-06,1.0,0.41274129998055287,5243
7,500.0,0.8,CABIQAE_latentt,1174240,0.8001754104076051,0.00017541040760504778,0.00021926300950630973,0.0,10.125236699997913,259
8,500.0,0.8,BAE,115220,0.7998806250327756,0.0001193749672244726,0.00014921870903059076,1.0,1.8308628000086173,391
8,500.0,0.8,BIQAE,286960,0.8000027939741751,2.7939741750193647e-06,3.492467718774206e-06,1.0,0.39340030000312254,3451
8,500.0,0.8,CABIQAE_latentt,1764440,0.8364805505160964,0.03648055051609633,0.045600688145120416,0.0,8.05555620000814,425
9,500.0,0.8,BAE,120740,0.8002658752972194,0.00026587529721933123,0.00033234412152416404,1.0,1.613958299974911,561
9,500.0,0.8,BIQAE,225520,0.8000094883417044,9.488341704333436e-06,1.1860427130416795e-05,1.0,0.28828629999770783,3593
9,500.0,0.8,CABIQAE_latentt,1247320,0.8000203962437009,2.0396243700870897e-05,2.5495304626088622e-05,1.0,9.847345800022595,249
10,500.0,0.8,BAE,107620,0.8002420709255246,0.00024207092552452902,0.0003025886569056613,1.0,1.715274699992733,439
10,500.0,0.8,BIQAE,299480,0.8000122090437869,1.2209043786848284e-05,1.5261304733560355e-05,1.0,0.34575400000903755,5273
10,500.0,0.8,CABIQAE_latentt,1227040,0.7999930905036943,6.909496305773644e-06,8.636870382217054e-06,1.0,6.603722900006687,327
11,500.0,0.8,BAE,121300,0.800221967463427,0.00022196746342695306,0.0002774593292836913,1.0,1.5880978999775834,473
11,500.0,0.8,BIQAE,237240,0.7999917866388352,8.213361164854938e-06,1.0266701456068672e-05,1.0,0.3504270999983419,3813
11,500.0,0.8,CABIQAE_latentt,982560,0.8002480126319681,0.0002480126319680531,0.0003100157899600664,0.0,9.875902400002815,181
12,500.0,0.8,BAE,105900,0.7999452072225044,5.479277749564915e-05,6.849097186956143e-05,1.0,1.3878618000017013,391
12,500.0,0.8,BIQAE,228000,0.8000331102444733,3.311024447327782e-05,4.138780559159727e-05,1.0,0.2847297999833245,3783
12,500.0,0.8,CABIQAE_latentt,1909560,0.800221573120296,0.0002215731202959148,0.0002769664003698935,0.0,9.031464500003494,425
13,500.0,0.8,BAE,107580,0.799991382327611,8.617672389021891e-06,1.0772090486277364e-05,1.0,1.4211127000162378,483
13,500.0,0.8,BIQAE,612200,0.7999928517309032,7.148269096868276e-06,8.935336371085345e-06,1.0,0.6144083000253886,10549
13,500.0,0.8,CABIQAE_latentt,1501360,0.8001451099606784,0.00014510996067840232,0.0001813874508480029,0.0,9.057011400000192,337
14,500.0,0.8,BAE,104820,0.800214015940782,0.00021401594078196418,0.0002675199259774552,1.0,1.2702266999986023,517
14,500.0,0.8,BIQAE,577720,0.8000026149013817,2.6149013816478828e-06,3.2686267270598535e-06,1.0,0.5891670000273734,9549
14,500.0,0.8,CABIQAE_latentt,1003840,0.8001493940519526,0.00014939405195257827,0.00018674256494072283,0.0,11.254082700004801,171
15,500.0,0.8,BAE,103820,0.8001849997565704,0.00018499975657038092,0.00023124969571297616,1.0,1.5859773000120185,537
15,500.0,0.8,BIQAE,400520,0.8000117854306741,1.1785430674038366e-05,1.4731788342547958e-05,1.0,0.4510440000158269,6791
15,500.0,0.8,CABIQAE_latentt,677880,0.8000524706733025,5.2470673302495996e-05,6.558834162812e-05,0.0,3.304875699977856,327
16,500.0,0.8,BAE,108100,0.8000417977383503,4.179773835022438e-05,5.224717293778047e-05,1.0,2.49119190001511,381
16,500.0,0.8,BIQAE,583400,0.7999912112756397,8.788724360386801e-06,1.0985905450483502e-05,1.0,0.6178439999930561,9671
16,500.0,0.8,CABIQAE_latentt,1198040,0.8001493661150676,0.0001493661150675507,0.00018670764383443839,0.0,10.957938000006834,215
17,500.0,0.8,BAE,108780,0.7999893636038219,1.063639617815415e-05,1.3295495222692688e-05,1.0,1.2728505000122823,537
17,500.0,0.8,BIQAE,339120,0.8000104980319229,1.0498031922878681e-05,1.3122539903598351e-05,1.0,0.38464240002213046,5863
17,500.0,0.8,CABIQAE_latentt,1291320,0.7997337082049893,0.000266291795010698,0.0003328647437633725,0.0,9.181734299985692,317
18,500.0,0.8,BAE,110100,0.7999581844990191,4.1815500980924014e-05,5.226937622615502e-05,1.0,1.6549449999874923,527
18,500.0,0.8,BIQAE,324880,0.7999817783761423,1.8221623857783698e-05,2.2777029822229622e-05,1.0,0.38333079998847097,4805
18,500.0,0.8,CABIQAE_latentt,416600,0.8003822016133959,0.00038220161339586056,0.0004777520167448257,0.0,0.7670969999744557,809
19,500.0,0.8,BAE,103860,0.8000306864192843,3.0686419284275956e-05,3.8358024105344946e-05,1.0,1.3702273000089917,493
19,500.0,0.8,BIQAE,235960,0.7999717369423989,2.8263057601174424e-05,3.532882200146803e-05,1.0,0.3030870000075083,4033
19,500.0,0.8,CABIQAE_latentt,344760,0.8000183337329019,1.8333732901831823e-05,2.291716612728978e-05,1.0,1.1191009000176564,445
20,500.0,0.8,BAE,114020,0.8002243955270305,0.00022439552703046317,0.00028049440878807896,1.0,1.4046874000050593,551
20,500.0,0.8,BIQAE,365120,0.7999810935246365,1.8906475363511532e-05,2.3633094204389415e-05,1.0,0.3982341999944765,6265
20,500.0,0.8,CABIQAE_latentt,1145000,0.799836348700669,0.00016365129933104683,0.00020456412416380854,0.0,11.910708799987333,195
1,inf,0.05,BAE,134620,0.050078052094165576,7.805209416557324e-05,0.0015610418833114648,1.0,1.0053696999966633,1591
1,inf,0.05,BIQAE,158480,0.0500011590683591,1.1590683590967377e-06,2.3181367181934753e-05,1.0,0.24063549999846146,2789
1,inf,0.05,CABIQAE_latentt,200040,0.049995411183358915,4.5888166410879005e-06,9.177633282175801e-05,1.0,0.19312309997621924,3349
2,inf,0.05,BAE,138620,0.050050468366038346,5.0468366038343426e-05,0.0010093673207668685,1.0,1.2238352999847848,1555
2,inf,0.05,BIQAE,172360,0.05000898381872619,8.983818726188142e-06,0.00017967637452376284,1.0,0.29698309997911565,3047
2,inf,0.05,CABIQAE_latentt,272040,0.049985556121158334,1.4443878841668978e-05,0.00028887757683337956,1.0,0.25754930000402965,4401
3,inf,0.05,BAE,139420,0.04999774297673967,2.257023260329727e-06,4.514046520659454e-05,1.0,1.1402141000144184,1523
3,inf,0.05,BIQAE,204880,0.05000093476289564,9.347628956365983e-07,1.8695257912731966e-05,1.0,0.27090730000054464,2767
3,inf,0.05,CABIQAE_latentt,189600,0.049992257398386294,7.742601613708322e-06,0.00015485203227416644,1.0,0.1776462999987416,3201
4,inf,0.05,BAE,137420,0.050031115249847866,3.111524984786285e-05,0.0006223049969572569,1.0,1.3732549999840558,1507
4,inf,0.05,BIQAE,143600,0.04999219640143854,7.803598561464953e-06,0.00015607197122929906,1.0,0.22726099999272265,2373
4,inf,0.05,CABIQAE_latentt,155440,0.04999438785117151,5.6121488284932575e-06,0.00011224297656986515,1.0,0.15445809997618198,2645
5,inf,0.05,BAE,136900,0.04997589298550969,2.4107014490314105e-05,0.0004821402898062821,1.0,1.2277580999943893,1551
5,inf,0.05,BIQAE,188600,0.05000976678194452,9.766781944517411e-06,0.00019533563889034822,1.0,0.2581958999799099,3157
5,inf,0.05,CABIQAE_latentt,239480,0.050002947229970604,2.9472299706012617e-06,5.8944599412025234e-05,1.0,0.22614810001687147,4163
6,inf,0.05,BAE,138020,0.05002515481982166,2.515481982165446e-05,0.0005030963964330892,1.0,1.139952199999243,1599
6,inf,0.05,BIQAE,190120,0.049997623423642376,2.3765763576266696e-06,4.753152715253339e-05,1.0,0.2771020000218414,2977
6,inf,0.05,CABIQAE_latentt,340400,0.05000385535010711,3.855350107107025e-06,7.71070021421405e-05,1.0,0.32789539999794215,5825
7,inf,0.05,BAE,132140,0.04999212037979244,7.879620207561222e-06,0.00015759240415122444,1.0,0.899386399978539,1515
7,inf,0.05,BIQAE,275880,0.04999063144380132,9.368556198680045e-06,0.0001873711239736009,1.0,0.42023889999836683,4211
7,inf,0.05,CABIQAE_latentt,162920,0.05000034212893624,3.4212893623708496e-07,6.842578724741699e-06,1.0,0.15814730001147836,2741
8,inf,0.05,BAE,135060,0.050027216122136044,2.721612213604091e-05,0.0005443224427208182,1.0,1.200284799997462,1563
8,inf,0.05,BIQAE,167800,0.05002892337245206,2.892337245205545e-05,0.000578467449041109,1.0,0.24200540001038462,2803
8,inf,0.05,CABIQAE_latentt,123760,0.04999585440609538,4.145593904623934e-06,8.291187809247869e-05,1.0,0.12352190000819974,2045
9,inf,0.05,BAE,136740,0.04994583772688911,5.41622731108915e-05,0.00108324546221783,1.0,1.3331463999929838,1559
9,inf,0.05,BIQAE,162160,0.04996804464021551,3.195535978449404e-05,0.0006391071956898808,1.0,0.2489826999953948,2721
9,inf,0.05,CABIQAE_latentt,167800,0.050008170085151835,8.170085151831818e-06,0.00016340170303663637,1.0,0.16425580001669005,2691
10,inf,0.05,BAE,136820,0.04998687984799209,1.3120152007911612e-05,0.00026240304015823224,1.0,1.207121899991762,1577
10,inf,0.05,BIQAE,229800,0.04998354370537618,1.6456294623823364e-05,0.0003291258924764673,1.0,0.30495179997524247,4147
10,inf,0.05,CABIQAE_latentt,133800,0.04997859855960954,2.1401440390464432e-05,0.00042802880780928865,1.0,0.14064149998012,2261
11,inf,0.05,BAE,139260,0.049977445987134876,2.255401286512665e-05,0.000451080257302533,1.0,1.2088684999907855,1599
11,inf,0.05,BIQAE,200600,0.05001201551083847,1.2015510838465915e-05,0.0002403102167693183,1.0,0.26668310002423823,3423
11,inf,0.05,CABIQAE_latentt,117640,0.05000475329979703,4.753299797030652e-06,9.506599594061305e-05,1.0,0.12052659998880699,1987
12,inf,0.05,BAE,139900,0.05010581663688632,0.00010581663688631615,0.002116332737726323,1.0,1.2344134000013582,1549
12,inf,0.05,BIQAE,147360,0.04998334905606214,1.665094393786537e-05,0.0003330188787573074,1.0,0.2323100999929011,2373
12,inf,0.05,CABIQAE_latentt,198280,0.049999859821503935,1.4017849606778876e-07,2.803569921355775e-06,1.0,0.18717959997593425,3275
13,inf,0.05,BAE,103100,0.05000792224141503,7.922241415027342e-06,0.00015844482830054685,1.0,1.049027200002456,797
13,inf,0.05,BIQAE,169400,0.05002710630412767,2.710630412766646e-05,0.0005421260825533292,1.0,0.28941699999268167,2943
13,inf,0.05,CABIQAE_latentt,180360,0.049985696471584976,1.4303528415027245e-05,0.0002860705683005449,1.0,0.2427470000111498,3117
14,inf,0.05,BAE,151660,0.04998130752274736,1.8692477252640893e-05,0.00037384954505281787,1.0,1.2434718000004068,1543
14,inf,0.05,BIQAE,184360,0.04999883142552083,1.1685744791753438e-06,2.3371489583506877e-05,1.0,0.2820668999920599,3103
14,inf,0.05,CABIQAE_latentt,186440,0.049997341390397826,2.658609602176898e-06,5.317219204353796e-05,1.0,0.1845296999963466,3263
15,inf,0.05,BAE,136020,0.05001358592433739,1.3585924337387867e-05,0.00027171848674775734,1.0,1.2520197000121698,1579
15,inf,0.05,BIQAE,125600,0.050005861207089636,5.861207089633003e-06,0.00011722414179266005,1.0,0.21886359999189153,2003
15,inf,0.05,CABIQAE_latentt,222680,0.04999905622565724,9.437743427598289e-07,1.8875486855196577e-05,1.0,0.20699340000282973,3835
16,inf,0.05,BAE,139100,0.050001669009253624,1.6690092536214562e-06,3.3380185072429125e-05,1.0,1.27237530000275,1591
16,inf,0.05,BIQAE,128200,0.05001357820934196,1.3578209341960634e-05,0.0002715641868392127,1.0,0.21453979998477735,2219
16,inf,0.05,CABIQAE_latentt,68720,0.042729682974512656,0.007270317025487347,0.14540634050974693,0.0,0.08265799999935552,947
17,inf,0.05,BAE,139140,0.05006336705633531,6.336705633530615e-05,0.001267341126706123,1.0,1.0800050999969244,1597
17,inf,0.05,BIQAE,155240,0.05001831240457584,1.8312404575837604e-05,0.0003662480915167521,1.0,0.2425772999995388,2505
17,inf,0.05,CABIQAE_latentt,233200,0.04999192056659762,8.07943340238454e-06,0.0001615886680476908,1.0,0.2197472999978345,3981
18,inf,0.05,BAE,141340,0.04999465417128747,5.345828712532974e-06,0.00010691657425065948,1.0,1.2765594999946188,1579
18,inf,0.05,BIQAE,151800,0.04999298985053981,7.010149460195958e-06,0.00014020298920391916,1.0,0.23484319998533465,2589
18,inf,0.05,CABIQAE_latentt,151560,0.05001263665964546,1.263665964545968e-05,0.0002527331929091936,1.0,0.150783599994611,2497
19,inf,0.05,BAE,137220,0.04998570285531338,1.4297144686620245e-05,0.0002859428937324049,1.0,1.0061513000109699,1571
19,inf,0.05,BIQAE,149200,0.0499670917011458,3.290829885420343e-05,0.0006581659770840687,1.0,0.23195260000647977,2435
19,inf,0.05,CABIQAE_latentt,122320,0.05001876766607431,1.8767666074309686e-05,0.0003753533214861937,1.0,0.12159860000247136,2031
20,inf,0.05,BAE,141820,0.05001490365540466,1.4903655404657767e-05,0.00029807310809315535,1.0,1.1336358000116888,1583
20,inf,0.05,BIQAE,208000,0.049988090808216284,1.1909191783718298e-05,0.00023818383567436596,1.0,0.27960609999718145,3577
20,inf,0.05,CABIQAE_latentt,149280,0.05000395101125608,3.951011256074499e-06,7.902022512148998e-05,1.0,0.20286859999760054,2015
1,inf,0.2,BAE,137220,0.19988075221920926,0.00011924778079075438,0.0005962389039537719,1.0,1.1761459999834187,1581
1,inf,0.2,BIQAE,283840,0.20000028107363726,2.8107363725382584e-07,1.4053681862691292e-06,1.0,0.33134800000698306,4945
1,inf,0.2,CABIQAE_latentt,274520,0.20000701210662403,7.012106624015857e-06,3.5060533120079285e-05,1.0,0.2561742000107188,4477
2,inf,0.2,BAE,139500,0.19991535843408204,8.464156591797556e-05,0.0004232078295898778,1.0,1.2058156999992207,1527
2,inf,0.2,BIQAE,324600,0.19999497707072306,5.022929276954358e-06,2.5114646384771788e-05,1.0,0.36668240002472885,5473
2,inf,0.2,CABIQAE_latentt,230960,0.20000643981184962,6.439811849612287e-06,3.2199059248061435e-05,1.0,0.21318560000509024,3643
3,inf,0.2,BAE,137860,0.19998150172187518,1.84982781248344e-05,9.2491390624172e-05,1.0,1.1837419999937993,1537
3,inf,0.2,BIQAE,334960,0.1999973226987667,2.6773012333225488e-06,1.3386506166612744e-05,1.0,0.39408869997714646,4975
3,inf,0.2,CABIQAE_latentt,339480,0.20000490512431096,4.905124310949915e-06,2.4525621554749577e-05,1.0,0.30558669997844845,5795
4,inf,0.2,BAE,135740,0.19994624748199052,5.375251800948666e-05,0.0002687625900474333,1.0,0.9159019000071567,1567
4,inf,0.2,BIQAE,464920,0.1999953688640051,4.631135994914715e-06,2.3155679974573573e-05,1.0,0.577498700004071,8041
4,inf,0.2,CABIQAE_latentt,263600,0.1999868928639813,1.3107136018708498e-05,6.553568009354249e-05,1.0,0.2438927000039257,4643
5,inf,0.2,BAE,146860,0.20012584450667198,0.00012584450667196823,0.0006292225333598411,1.0,1.2362539999885485,1583
5,inf,0.2,BIQAE,287640,0.19999792849463052,2.0715053694886354e-06,1.0357526847443177e-05,1.0,0.3421682000043802,4149
5,inf,0.2,CABIQAE_latentt,279240,0.20000538028696432,5.380286964312697e-06,2.6901434821563486e-05,1.0,0.26098069999716245,4467
6,inf,0.2,BAE,148100,0.20003041107479197,3.041107479195837e-05,0.00015205537395979185,1.0,1.320882999978494,1563
6,inf,0.2,BIQAE,575760,0.19999829058231477,1.7094176852361365e-06,8.547088426180682e-06,1.0,0.5967584000027273,9389
6,inf,0.2,CABIQAE_latentt,224320,0.19996762385574873,3.2376144251278216e-05,0.00016188072125639108,1.0,0.21081630000844598,3667
7,inf,0.2,BAE,163900,0.2000356469705573,3.564697055730148e-05,0.00017823485278650741,1.0,1.194768599991221,1567
7,inf,0.2,BIQAE,276760,0.2000025660970325,2.5660970325025456e-06,1.2830485162512728e-05,1.0,0.3301707000064198,4589
7,inf,0.2,CABIQAE_latentt,598440,0.1999911768769423,8.823123057721816e-06,4.411561528860908e-05,1.0,0.5774018999945838,10359
8,inf,0.2,BAE,132140,0.19993357937848233,6.642062151768213e-05,0.00033210310758841066,1.0,1.3792612999968696,795
8,inf,0.2,BIQAE,263560,0.20000368497239285,3.684972392836716e-06,1.842486196418358e-05,1.0,0.32601969997631386,4501
8,inf,0.2,CABIQAE_latentt,288360,0.19998413475087579,1.5865249124225045e-05,7.932624562112522e-05,1.0,0.2615510000032373,4901
9,inf,0.2,BAE,137940,0.2000619045415254,6.19045415253816e-05,0.00030952270762690803,1.0,1.0637837999965996,1593
9,inf,0.2,BIQAE,263720,0.19999949230354483,5.076964551820051e-07,2.5384822759100256e-06,1.0,0.3174882000021171,4419
9,inf,0.2,CABIQAE_latentt,265280,0.19999664037535664,3.359624643373138e-06,1.679812321686569e-05,1.0,0.248618899990106,4427
10,inf,0.2,BAE,106580,0.19992482331051634,7.517668948367473e-05,0.00037588344741837365,1.0,0.961628799996106,785
10,inf,0.2,BIQAE,416480,0.2000018579021442,1.857902144186685e-06,9.289510720933425e-06,1.0,0.4682959000056144,7349
10,inf,0.2,CABIQAE_latentt,211720,0.19999756629833504,2.4337016649722543e-06,1.2168508324861271e-05,1.0,0.19972360000247136,3695
11,inf,0.2,BAE,137100,0.19994961237561573,5.038762438427935e-05,0.00025193812192139675,1.0,0.9532487999822479,1601
11,inf,0.2,BIQAE,360520,0.20000141719062453,1.4171906245197263e-06,7.085953122598632e-06,1.0,0.4701643000007607,6025
11,inf,0.2,CABIQAE_latentt,398680,0.19998594699027408,1.4053009725928378e-05,7.026504862964189e-05,1.0,0.35451500001363456,6351
12,inf,0.2,BAE,150900,0.19989520426801005,0.0001047957319899595,0.0005239786599497975,1.0,1.0569950000208337,1581
12,inf,0.2,BIQAE,206160,0.20000863587354328,8.635873543272332e-06,4.317936771636166e-05,1.0,0.2753171999938786,3477
12,inf,0.2,CABIQAE_latentt,278280,0.19999133550325754,8.66449674247205e-06,4.332248371236025e-05,1.0,0.25624259997857735,4531
13,inf,0.2,BAE,139500,0.19991738941961623,8.261058038377955e-05,0.00041305290191889776,1.0,1.151283000013791,1503
13,inf,0.2,BIQAE,572280,0.19999722478245613,2.7752175438822135e-06,1.3876087719411068e-05,1.0,0.5829688000085298,9339
13,inf,0.2,CABIQAE_latentt,584120,0.2000092153649693,9.215364969283879e-06,4.6076824846419395e-05,1.0,0.5661969999782741,9691
14,inf,0.2,BAE,110300,0.20003961303700674,3.9613037006724916e-05,0.00019806518503362458,1.0,1.095774999994319,791
14,inf,0.2,BIQAE,344000,0.16772964809089058,0.03227035190910943,0.16135175954554715,0.0,0.41169280000030994,5761
14,inf,0.2,CABIQAE_latentt,202440,0.1999940317858552,5.968214144808082e-06,2.9841070724040408e-05,1.0,0.1925185000000056,3471
