a_true,abs_error,algorithm,algorithm_key,amplification_factor,budget,estimate,grover_power,k_max_budget,normalized_abs_error,normalized_sq_error,objective_ry_offset,query_budget,query_budget_actual,repetition,run_kind,runtime_wall_seconds,step_index,time_to_budget_seconds
0.6423672082866361,0.055872372274816895,CABIQAE,cabiqae_latentt,1,60,0.698239580561453,0,0,0.08697886746716625,0.0075653233858708835,0.6,60.0,60.0,260,ideal_simulation,0.005869466266115176,5,0.005869466266115176
0.6423672082866361,0.05805459445842831,CABIQAE,cabiqae_latentt,1,70,0.7004218027450644,0,0,0.09037602435104888,0.008167825777501397,0.6,70.0,70.0,260,ideal_simulation,0.006847710643801039,6,0.006847710643801039
0.6423672082866361,0.05916538738531152,CABIQAE,cabiqae_latentt,1,80,0.7015325956719476,0,0,0.0921052423319075,0.00848337566501941,0.6,80.0,80.0,260,ideal_simulation,0.007825955021486902,7,0.007825955021486902
0.6423672082866361,0.05579343437408513,CABIQAE,cabiqae_latentt,1,90,0.6981606426607212,0,0,0.08685598152324904,0.007543961526366976,0.6,90.0,90.0,260,ideal_simulation,0.008804199399172765,8,0.008804199399172765
0.6423672082866361,0.054321101162491114,CABIQAE,cabiqae_latentt,1,100,0.6966883094491272,0,0,0.08456393860355967,0.0071510597121466155,0.6,100.0,100.0,260,ideal_simulation,0.009782443776858626,9,0.009782443776858626
0.6423672082866361,0.04799419278421602,CABIQAE,cabiqae_latentt,1,110,0.6903614010708521,0,0,0.0747145747246801,0.005582267676289794,0.6,110.0,110.0,260,ideal_simulation,0.01076068815454449,10,0.01076068815454449
0.6423672082866361,0.04038026287848884,CABIQAE,cabiqae_latentt,1,120,0.6827474711651249,0,0,0.06286165040428157,0.003951587091550117,0.6,120.0,120.0,260,ideal_simulation,0.011738932532230352,11,0.011738932532230352
0.6423672082866361,0.03883163157327685,CABIQAE,cabiqae_latentt,1,130,0.6811988398599129,0,0,0.06045083103922929,0.0036543029733334515,0.6,130.0,130.0,260,ideal_simulation,0.012717176909916214,12,0.012717176909916214
0.6423672082866361,0.039053313178523785,CABIQAE,cabiqae_latentt,1,140,0.6814205214651599,0,0,0.06079593210040927,0.00369614535995757,0.6,140.0,140.0,260,ideal_simulation,0.013695421287602079,13,0.013695421287602079
0.6423672082866361,0.040514275554823675,CABIQAE,cabiqae_latentt,1,150,0.6828814838414597,0,0,0.06307027356344358,0.003977859407367617,0.6,150.0,150.0,260,ideal_simulation,0.01467366566528794,14,0.01467366566528794
0.6423672082866361,0.04293729700933724,CABIQAE,cabiqae_latentt,1,160,0.6853045052959733,0,0,0.06684229278119973,0.004467892104247634,0.6,160.0,160.0,260,ideal_simulation,0.015651910042973803,15,0.015651910042973803
0.6423672082866361,0.04300156601712346,CABIQAE,cabiqae_latentt,1,170,0.6853687743037595,0,0,0.06694234304366198,0.004481277292175319,0.6,170.0,170.0,260,ideal_simulation,0.016630154420659665,16,0.016630154420659665
0.6423672082866361,0.04316969975677276,CABIQAE,cabiqae_latentt,1,180,0.6855369080434088,0,0,0.06720408389450298,0.00451638889209939,0.6,180.0,180.0,260,ideal_simulation,0.01760839879834553,17,0.01760839879834553
0.6423672082866361,0.04189745044345561,CABIQAE,cabiqae_latentt,1,190,0.6842646587300917,0,0,0.06522351997887195,0.004254107558434314,0.6,190.0,190.0,260,ideal_simulation,0.01858664317603139,18,0.01858664317603139
0.6423672082866361,0.015524070760770003,CABIQAE,cabiqae_latentt,7,260,0.6578912790474061,3,3,0.024166972660663706,0.0005840425675812667,0.6,260.0,260.0,260,ideal_simulation,0.025434353819832427,19,0.025434353819832427
0.6423672082866361,0.013495031962239779,CABIQAE,cabiqae_latentt,7,330,0.6558622402488758,3,3,0.021008282783043383,0.0004413479454923153,0.6,330.0,330.0,260,ideal_simulation,0.03228206446363347,20,0.03228206446363347
0.6423672082866361,0.007965599269897483,CABIQAE,cabiqae_latentt,7,400,0.6503328075565336,3,3,0.012400382782838264,0.0001537694931609121,0.6,400.0,400.0,260,ideal_simulation,0.039129775107434504,21,0.039129775107434504
0.6423672082866361,0.004196802699060864,CABIQAE,cabiqae_latentt,21,610,0.6465640109856969,10,10,0.006533338945265982,4.268451777372914e-05,0.6,610.0,610.0,260,ideal_simulation,0.059672907038837625,22,0.059672907038837625
0.6423672082866361,0.006162275217942992,CABIQAE,cabiqae_latentt,21,820,0.6485294835045791,10,10,0.009593072526817513,9.202704050477884e-05,0.6,820.0,820.0,260,ideal_simulation,0.08021603897024074,23,0.08021603897024074
0.6423672082866361,0.0031926539426204714,CABIQAE,cabiqae_latentt,43,1250,0.6455598622292565,21,21,0.004970138421505244,2.4702275928923077e-05,0.6,1250.0,1250.0,260,ideal_simulation,0.12228054721073284,24,0.12228054721073284
0.6423672082866361,0.003438775647765513,CABIQAE,cabiqae_latentt,43,1680,0.6458059839344016,21,21,0.005353286412202828,2.8657675411074962e-05,0.6,1680.0,1680.0,260,ideal_simulation,0.16434505545122494,25,0.16434505545122494
0.6423672082866361,0.001518824989380052,CABIQAE,cabiqae_latentt,117,2850,0.6438860332760161,58,58,0.0023644186219143434,5.590475419655009e-06,0.6,2850.0,2850.0,260,ideal_simulation,0.2787996476404709,26,0.2787996476404709
0.6423672082866361,0.0014946437518918998,CABIQAE,cabiqae_latentt,117,4020,0.643861852038528,58,58,0.0023267746743774664,5.4138803853238845e-06,0.6,4020.0,4020.0,260,ideal_simulation,0.3932542398297168,27,0.3932542398297168
