a_true,abs_error,algorithm,algorithm_key,amplification_factor,budget,estimate,grover_power,k_max_budget,normalized_abs_error,normalized_sq_error,objective_ry_offset,query_budget,query_budget_actual,repetition,run_kind,runtime_wall_seconds,step_index,time_to_budget_seconds
0.7041348196258655,0.006210953022081855,BIQAE,biqae,1,170,0.7103457726479474,0,0,0.008820687244783574,7.780452347028767e-05,0.67,170.0,170.0,0,ideal_simulation,0.017246145051455643,16,0.017246145051455643
0.7041348196258655,0.029924632413130814,BIQAE,biqae,7,240,0.7340594520389964,3,3,0.042498441461865134,0.001806117526687584,0.67,240.0,240.0,0,ideal_simulation,0.02434749889617267,17,0.02434749889617267
0.7041348196258655,0.017509346472567633,BIQAE,biqae,7,310,0.7216441660984332,3,3,0.024866468728064087,0.0006183412670037945,0.67,310.0,310.0,0,ideal_simulation,0.031448852740889696,18,0.031448852740889696
0.7041348196258655,0.00856363716197217,BIQAE,biqae,7,380,0.7126984567878377,3,3,0.01216192826044644,0.0001479124990122442,0.67,380.0,380.0,0,ideal_simulation,0.03855020658560673,19,0.03855020658560673
0.7041348196258655,0.0012215155975083825,BIQAE,biqae,15,530,0.7029133040283572,7,7,0.0017347751644456691,3.0094448711774163e-06,0.67,530.0,530.0,0,ideal_simulation,0.053767393395714645,20,0.053767393395714645
0.7041348196258655,0.0010581223468839607,BIQAE,biqae,15,680,0.7030766972789816,7,7,0.0015027269173340733,2.258188188080469e-06,0.67,680.0,680.0,0,ideal_simulation,0.06898458020582257,21,0.06898458020582257
0.7041348196258655,0.00047545134106030673,BIQAE,biqae,37,1050,0.7036593682848052,18,18,0.0006752277089676274,4.5593245895771877e-07,0.67,1050.0,1050.0,0,ideal_simulation,0.10652030767075543,22,0.10652030767075543
0.7041348196258655,0.0001093367384631394,BIQAE,biqae,75,1800,0.7042441563643287,37,37,0.00015527813057339545,2.4111297834359414e-08,0.67,1800.0,1800.0,0,ideal_simulation,0.18260624172129503,23,0.18260624172129503
0.7041348196258655,0.0007557719424801101,BIQAE,biqae,75,2550,0.7033790476833854,37,37,0.0010733341420066137,1.1520461803970657e-06,0.67,2550.0,2550.0,0,ideal_simulation,0.2586921757718346,24,0.2586921757718346
0.7041348196258655,0.00042865994012630804,BIQAE,biqae,195,4500,0.7037061596857392,97,97,0.0006087753767866101,3.706074593816762e-07,0.67,4500.0,4500.0,0,ideal_simulation,0.45651560430323757,25,0.45651560430323757
0.7041348196258655,0.00037141058831235974,BIQAE,biqae,195,6450,0.7037634090375532,97,97,0.0005274708450147441,2.7822549234052083e-07,0.67,6450.0,6450.0,0,ideal_simulation,0.6543390328346406,26,0.6543390328346406
0.7041348196258655,0.0003484124607934236,BIQAE,biqae,195,8400,0.7037864071650721,97,97,0.0004948093050966416,2.448362484101798e-07,0.67,8400.0,8400.0,0,ideal_simulation,0.8521624613660435,27,0.8521624613660435
