a_true,abs_error,algorithm,algorithm_key,confidence_interval,elapsed_runtime_seconds,epsilon_target,final_estimate,max_queries_bae,n_shots,num_queries,objective_ry_offset,phase,rel_error,repetition
0.49216902723816036,0.021172569762101356,IQAE,iqae,"[np.float64(0.4750321574009474), np.float64(0.551651036599576)]",0.041915165000318666,0.05,0.5133415970002617,,,230,0.44,1_iterative,0.04301889917964293,13
0.49216902723816036,0.02508481318137057,CABIQAE,cabiqae_latentt,"(0.42901237106379136, 0.5051560570497882)",0.049473311000838294,0.05,0.4670842140567898,,,220,0.44,1_iterative,0.05096788256289854,13
0.49216902723816036,0.006130072043568191,BIQAE,biqae,"[np.float64(0.4763353720964848), np.float64(0.4957425382926996)]",0.2659770150003169,0.01,0.48603895519459217,,,1350,0.44,1_iterative,0.012455217017550866,13
0.49216902723816036,0.009244465203150254,IQAE,iqae,"[np.float64(0.4730326810160394), np.float64(0.4928164430539808)]",0.16608969200024148,0.01,0.4829245620350101,,,1510,0.44,1_iterative,0.018783110459075804,13
0.49216902723816036,0.008080150851041634,CABIQAE,cabiqae_latentt,"(0.47515929524824174, 0.4930184575259957)",0.11083875300028012,0.01,0.4840888763871187,,,870,0.44,1_iterative,0.016417430605871208,13
0.6692728078979026,1.8945043410711904e-06,BIQAE,biqae,"[np.float64(0.6692168092504721), np.float64(0.6693325955540151)]",16.34376191299998,0.0001,0.6692747024022436,,,155940,0.63,1_iterative,2.8306907418240674e-06,14
0.6692728078979026,2.6079798661649e-05,IQAE,iqae,"[np.float64(0.6692267738700899), np.float64(0.6693710015230384)]",16.981409021000218,0.0001,0.6692988876965642,,,169340,0.63,1_iterative,3.896736630248314e-05,14
0.6692728078979026,2.8599106624671577e-05,CABIQAE,cabiqae_latentt,"(0.6691465228697974, 0.6693418947127584)",10.838109099000576,0.0001,0.6692442087912779,,,96400,0.63,1_iterative,4.273161300919664e-05,14
0.6692728078979026,0.009314756044008665,BIQAE,biqae,"[np.float64(0.6746175984489678), np.float64(0.6825575294348547)]",0.6028183020007418,0.005,0.6785875639419112,,,1940,0.63,1_iterative,0.013917726723822955,14
0.6692728078979026,3.844790105389517e-05,IQAE,iqae,"[np.float64(0.6644895071684286), np.float64(0.6741330044294842)]",0.2946217530006834,0.005,0.6693112557989565,,,2300,0.63,1_iterative,5.744727800111131e-05,14
0.6692728078979026,0.0006074948587826423,CABIQAE,cabiqae_latentt,"(0.6658076209923182, 0.6739529845210522)",0.23204384800010303,0.005,0.6698803027566852,,,1650,0.63,1_iterative,0.0009076939203472249,14
0.6692728078979026,3.6572269571433225e-05,BIQAE,biqae,"[np.float64(0.6685302884104722), np.float64(0.6700884719244757)]",1.5307118769997032,0.001,0.669309380167474,,,10550,0.63,1_iterative,5.4644786311133556e-05,14
0.6692728078979026,9.296018198357014e-05,IQAE,iqae,"[np.float64(0.6686092079355592), np.float64(0.6701223282242131)]",1.3574008449995745,0.001,0.6693657680798861,,,12400,0.63,1_iterative,0.00013889729402804485,14
0.6692728078979026,0.0003697878606435667,CABIQAE,cabiqae_latentt,"(0.6682806699907126, 0.6695253700838053)",1.2138287650013808,0.001,0.668903020037259,,,12960,0.63,1_iterative,0.0005525218659413663,14
0.6692728078979026,0.01804154341773645,BIQAE,biqae,"[np.float64(0.6526650261051142), np.float64(0.7219636765261637)]",0.18603113500103063,0.05,0.687314351315639,,,280,0.63,1_iterative,0.02695693475789425,14
0.6692728078979026,0.019370799135132732,IQAE,iqae,"[np.float64(0.6513240565670696), np.float64(0.7259631574990011)]",0.04533900600108609,0.05,0.6886436070330353,,,270,0.63,1_iterative,0.028943054172444048,14
0.6692728078979026,0.002724248385975403,CABIQAE,cabiqae_latentt,"(0.6408442265363642, 0.6922528924874902)",0.05098942599943257,0.05,0.6665485595119272,,,260,0.63,1_iterative,0.004070460287385509,14
0.6692728078979026,0.0006825632951718008,BIQAE,biqae,"[np.float64(0.6612377829402191), np.float64(0.6759427062652423)]",0.6792322809997131,0.01,0.6685902446027308,,,1170,0.63,1_iterative,0.0010198581013856547,14
0.6692728078979026,0.006568721844512848,IQAE,iqae,"[np.float64(0.6658717671562091), np.float64(0.6858112923286218)]",0.13800405899928592,0.01,0.6758415297424154,,,1060,0.63,1_iterative,0.009814714966747767,14
0.6692728078979026,0.0033355467577415032,CABIQAE,cabiqae_latentt,"(0.6638745294435802, 0.6813421798677078)",0.1041827689987258,0.01,0.6726083546556441,,,800,0.63,1_iterative,0.004983837260948962,14
