profile,phase,repetition,scenario_id,algorithm,algorithm_key,epsilon_target,objective_ry_offset,a_true,final_estimate,abs_error,rel_error,num_queries,elapsed_runtime_seconds,confidence_interval,max_queries_bae_target,n_shots,bae_kind,noise_profile
realistic,iterative,2,2,CABIQAE_latentt,cabiqae_latentt,0.0075,0.6,0.6423672082866361,0.6442668672619767,0.0018996589753406123,0.0029572788754387187,9728,1.6285394000005908,"(0.636843061057941, 0.6516906734660125)",nan,,hardware,realistic
realistic,iterative,2,2,CABIQAE_latentt,cabiqae_latentt,0.01,0.6,0.6423672082866361,0.6502097425920255,0.007842534305389393,0.012208802386266749,11904,1.8943934000271838,"(0.6417058197793933, 0.6587136654046575)",nan,,hardware,realistic
realistic,iterative,3,2,CABIQAE_latentt,cabiqae_latentt,0.0001,0.6,0.6423672082866361,0.6415354384814236,0.00083176980521249,0.0012948509738394663,776320,130.8860546000069,"(0.6414356904833403, 0.641635186479507)",nan,,hardware,realistic
realistic,iterative,3,2,CABIQAE_latentt,cabiqae_latentt,0.001,0.6,0.6423672082866361,0.6415351595324177,0.0008320487542183841,0.0012952852254673446,114688,16.971633500012103,"(0.6405439125909079, 0.6425264064739273)",nan,,hardware,realistic
realistic,iterative,3,2,CABIQAE_latentt,cabiqae_latentt,0.0025,0.6,0.6423672082866361,0.6405131444387936,0.0018540638478424798,0.002886299026358709,47744,7.572886599984486,"(0.6380578957473572, 0.64296839313023)",nan,,hardware,realistic
realistic,iterative,3,2,CABIQAE_latentt,cabiqae_latentt,0.005,0.6,0.6423672082866361,0.6395640425532729,0.0028031657333631443,0.004363805775266661,18816,2.8771163999917917,"(0.6350298862043205, 0.6440981989022254)",nan,,hardware,realistic
realistic,iterative,3,2,CABIQAE_latentt,cabiqae_latentt,0.0075,0.6,0.6423672082866361,0.6410001050481411,0.0013671032384949822,0.002128227002965188,10880,1.8729272999917157,"(0.6335115202033003, 0.6484886898929819)",nan,,hardware,realistic
realistic,iterative,3,2,CABIQAE_latentt,cabiqae_latentt,0.01,0.6,0.6423672082866361,0.6458043349477685,0.0034371266611323836,0.005350719365485846,4992,0.8569624999945518,"(0.6361280630959129, 0.6554806067996239)",nan,,hardware,realistic
realistic,iterative,4,2,CABIQAE_latentt,cabiqae_latentt,0.0001,0.6,0.6423672082866361,0.6428371800594439,0.0004699717728078312,0.0007316247883533325,715776,122.57206249999581,"(0.6427373542834269, 0.6429370058354609)",nan,,hardware,realistic
realistic,iterative,4,2,CABIQAE_latentt,cabiqae_latentt,0.001,0.6,0.6423672082866361,0.6435644806168814,0.001197272330245358,0.0018638440985161763,92544,14.983712599991122,"(0.6425716802856924, 0.6445572809480705)",nan,,hardware,realistic
realistic,iterative,4,2,CABIQAE_latentt,cabiqae_latentt,0.0025,0.6,0.6423672082866361,0.6431226019054381,0.0007553936188020582,0.0011759529581481807,50176,7.4510470000095665,"(0.6406596015837636, 0.6455856022271128)",nan,,hardware,realistic
realistic,iterative,4,2,CABIQAE_latentt,cabiqae_latentt,0.005,0.6,0.6423672082866361,0.6445128258617698,0.0021456175751337625,0.0033401729531877793,18944,3.0594073999964166,"(0.6395345346545799, 0.6494911170689598)",nan,,hardware,realistic
realistic,iterative,4,2,CABIQAE_latentt,cabiqae_latentt,0.0075,0.6,0.6423672082866361,0.6450521979685028,0.0026849896818667007,0.0041798361548191125,9728,1.6258040000102483,"(0.6377705403283079, 0.6523338556086976)",nan,,hardware,realistic
realistic,iterative,4,2,CABIQAE_latentt,cabiqae_latentt,0.01,0.6,0.6423672082866361,0.6328368178915418,0.00953039039509429,0.01483635881805731,14592,2.0568788000091445,"(0.6234412647903054, 0.6422323709927782)",nan,,hardware,realistic
realistic,iterative,5,2,CABIQAE_latentt,cabiqae_latentt,0.0001,0.6,0.6423672082866361,0.6431800739262075,0.0008128656395713918,0.001265422065580714,584448,107.00176859999192,"(0.6430802758536682, 0.6432798719987467)",nan,,hardware,realistic
realistic,iterative,5,2,CABIQAE_latentt,cabiqae_latentt,0.001,0.6,0.6423672082866361,0.6408255623989898,0.0015416458876462702,0.002399944872276792,127360,19.121477299981052,"(0.6398278504076905, 0.6418232743902892)",nan,,hardware,realistic
realistic,iterative,5,2,CABIQAE_latentt,cabiqae_latentt,0.0025,0.6,0.6423672082866361,0.6423634059730869,3.8023135491283e-06,5.91922112473655e-06,51200,8.026288699998986,"(0.6398921857286639, 0.64483462621751)",nan,,hardware,realistic
realistic,iterative,5,2,CABIQAE_latentt,cabiqae_latentt,0.005,0.6,0.6423672082866361,0.6433137121783405,0.0009465038917044755,0.0014734623428693577,15488,2.548900499998126,"(0.63849381115108, 0.6481336132056011)",nan,,hardware,realistic
realistic,iterative,5,2,CABIQAE_latentt,cabiqae_latentt,0.0075,0.6,0.6423672082866361,0.6405040286549943,0.0018631796316417315,0.0029004899496836494,9856,1.662863000005018,"(0.633260509146427, 0.6477475481635617)",nan,,hardware,realistic
realistic,iterative,5,2,CABIQAE_latentt,cabiqae_latentt,0.01,0.6,0.6423672082866361,0.6464552892291695,0.004088080942533434,0.006364087222692191,6400,1.0633162000158336,"(0.6370940206705337, 0.6558165577878052)",nan,,hardware,realistic
realistic,iterative,6,2,CABIQAE_latentt,cabiqae_latentt,0.0001,0.6,0.6423672082866361,0.6423386808849233,2.852740171277457e-05,4.440980383924753e-05,683776,124.80266960000154,"(0.6422390471895731, 0.6424383145802735)",nan,,hardware,realistic
realistic,iterative,6,2,CABIQAE_latentt,cabiqae_latentt,0.001,0.6,0.6423672082866361,0.6423460698745342,2.1138412101828763e-05,3.290705351882846e-05,96128,15.324529600009555,"(0.6413572195801338, 0.6433349201689346)",nan,,hardware,realistic
realistic,iterative,6,2,CABIQAE_latentt,cabiqae_latentt,0.0025,0.6,0.6423672082866361,0.6403277491739587,0.002039459112677333,0.003174911618102537,98048,12.048855200002436,"(0.6378303181213298, 0.6428251802265875)",nan,,hardware,realistic
realistic,iterative,6,2,CABIQAE_latentt,cabiqae_latentt,0.005,0.6,0.6423672082866361,0.6423853046039549,1.8096317318860855e-05,2.8171296861694635e-05,19968,3.238451499986695,"(0.6374311654380066, 0.6473394437699033)",nan,,hardware,realistic
realistic,iterative,6,2,CABIQAE_latentt,cabiqae_latentt,0.0075,0.6,0.6423672082866361,0.6465648147884293,0.0041976065017932385,0.006534590258723464,10496,1.7156513999798335,"(0.6396087198997861, 0.6535209096770727)",nan,,hardware,realistic
realistic,iterative,6,2,CABIQAE_latentt,cabiqae_latentt,0.01,0.6,0.6423672082866361,0.6338051928603502,0.008562015426285874,0.013328848851302736,8704,1.4327730000077281,"(0.6249507634866402, 0.6426596222340601)",nan,,hardware,realistic
realistic,iterative,7,2,CABIQAE_latentt,cabiqae_latentt,0.0001,0.6,0.6423672082866361,0.6426493106034725,0.00028210231683645226,0.00043916051939963443,673152,123.53576480000629,"(0.6425496662717556, 0.6427489549351894)",nan,,hardware,realistic
realistic,iterative,7,2,CABIQAE_latentt,cabiqae_latentt,0.001,0.6,0.6423672082866361,0.6417969743043527,0.0005702339822833968,0.00088770717889595,128256,20.699499900016235,"(0.6407982578774583, 0.6427956907312471)",nan,,hardware,realistic
realistic,iterative,7,2,CABIQAE_latentt,cabiqae_latentt,0.0025,0.6,0.6423672082866361,0.6409526382189714,0.0014145700676646555,0.0022021206086121512,48768,7.7692539000127,"(0.6384758611028271, 0.6434294153351157)",nan,,hardware,realistic
realistic,iterative,7,2,CABIQAE_latentt,cabiqae_latentt,0.005,0.6,0.6423672082866361,0.6446651726138428,0.0022979643272067474,0.003577337537723989,15360,2.5092620000068564,"(0.6399898797845014, 0.6493404654431841)",nan,,hardware,realistic
realistic,iterative,7,2,CABIQAE_latentt,cabiqae_latentt,0.0075,0.6,0.6423672082866361,0.6420141076415135,0.0003531006451226171,0.0005496865975840054,9728,1.6085324000159744,"(0.6348133244426818, 0.6492148908403451)",nan,,hardware,realistic
realistic,iterative,7,2,CABIQAE_latentt,cabiqae_latentt,0.01,0.6,0.6423672082866361,0.635588620622215,0.006778587664421076,0.01055251198531969,7296,1.2992959000112023,"(0.6261786272375095, 0.6449986140069206)",nan,,hardware,realistic
realistic,iterative,8,2,CABIQAE_latentt,cabiqae_latentt,0.0001,0.6,0.6423672082866361,0.641781653059825,0.0005855552268110298,0.0009115584034447541,661376,111.7299592999916,"(0.6416817743760136, 0.6418815317436366)",nan,,hardware,realistic
realistic,iterative,8,2,CABIQAE_latentt,cabiqae_latentt,0.001,0.6,0.6423672082866361,0.6444588977226813,0.0020916894360452076,0.0032562207551414383,116736,18.76417969999602,"(0.6434605744573425, 0.64545722098802)",nan,,hardware,realistic
realistic,iterative,8,2,CABIQAE_latentt,cabiqae_latentt,0.0025,0.6,0.6423672082866361,0.6417234836936143,0.000643724593021755,0.0010021130978007727,47104,6.903992800012929,"(0.6392437156936066, 0.6442032516936221)",nan,,hardware,realistic
realistic,iterative,8,2,CABIQAE_latentt,cabiqae_latentt,0.005,0.6,0.6423672082866361,0.6416947462010083,0.0006724620856277674,0.0010468499589532324,19200,2.78288519999478,"(0.6367878559104349, 0.6466016364915818)",nan,,hardware,realistic
realistic,iterative,8,2,CABIQAE_latentt,cabiqae_latentt,0.0075,0.6,0.6423672082866361,0.6363063176278139,0.0060608906588222045,0.009435242927465443,35200,4.770993700018153,"(0.6292273966431091, 0.6433852386125186)",nan,,hardware,realistic
realistic,iterative,8,2,CABIQAE_latentt,cabiqae_latentt,0.01,0.6,0.6423672082866361,0.6381564046062168,0.004210803680419262,0.006555134860714004,7424,1.2347066999936942,"(0.6287869266178044, 0.6475258825946292)",nan,,hardware,realistic
realistic,iterative,9,2,CABIQAE_latentt,cabiqae_latentt,0.0001,0.6,0.6423672082866361,0.6431293268702637,0.0007621185836276245,0.0011864219932091447,995584,156.08470790000865,"(0.6430296637476198, 0.6432289899929076)",nan,,hardware,realistic
realistic,iterative,9,2,CABIQAE_latentt,cabiqae_latentt,0.001,0.6,0.6423672082866361,0.6438389522029806,0.0014717439163445256,0.00229112553903562,137472,20.869141299976036,"(0.6428426911417203, 0.6448352132642408)",nan,,hardware,realistic
realistic,iterative,9,2,CABIQAE_latentt,cabiqae_latentt,0.0025,0.6,0.6423672082866361,0.6426179114917204,0.00025070320508435717,0.00039028020398651606,70784,10.027042200003052,"(0.6401596546572756, 0.6450761683261652)",nan,,hardware,realistic
realistic,iterative,9,2,CABIQAE_latentt,cabiqae_latentt,0.005,0.6,0.6423672082866361,0.6465514623462509,0.004184254059614867,0.006513803951442951,15360,2.5871526999981143,"(0.6416157742464921, 0.6514871504460097)",nan,,hardware,realistic
realistic,iterative,9,2,CABIQAE_latentt,cabiqae_latentt,0.0075,0.6,0.6423672082866361,0.6471273461045154,0.0047601378178793174,0.007410306373788708,8960,1.436275600019144,"(0.6398295753959237, 0.6544251168131071)",nan,,hardware,realistic
realistic,iterative,9,2,CABIQAE_latentt,cabiqae_latentt,0.01,0.6,0.6423672082866361,0.6383212523464561,0.004045955940179979,0.006298509463102293,7424,1.3535002999997232,"(0.6288635792488713, 0.647778925444041)",nan,,hardware,realistic
realistic,iterative,10,2,CABIQAE_latentt,cabiqae_latentt,0.0001,0.6,0.6423672082866361,0.6414377065939034,0.0009295016927326483,0.0014469943059700636,718592,121.41810329997679,"(0.6413380192222914, 0.6415373939655156)",nan,,hardware,realistic
realistic,iterative,10,2,CABIQAE_latentt,cabiqae_latentt,0.001,0.6,0.6423672082866361,0.6427796100024874,0.00041240171585132934,0.0006420030638726317,134400,20.1391663000104,"(0.6417802583609491, 0.6437789616440256)",nan,,hardware,realistic
realistic,iterative,10,2,CABIQAE_latentt,cabiqae_latentt,0.0025,0.6,0.6423672082866361,0.643254842046419,0.0008876337597829576,0.001381816737112893,48768,7.83457730000373,"(0.6407966893113703, 0.6457129947814678)",nan,,hardware,realistic
realistic,iterative,10,2,CABIQAE_latentt,cabiqae_latentt,0.005,0.6,0.6423672082866361,0.6412648662344964,0.0011023420521396599,0.0017160621493738741,17536,2.6791338000039104,"(0.6362746643010404, 0.6462550681679523)",nan,,hardware,realistic
realistic,iterative,10,2,CABIQAE_latentt,cabiqae_latentt,0.0075,0.6,0.6423672082866361,0.6494989781984393,0.0071317699118031985,0.011102325616566766,9600,1.5884138999972492,"(0.6422581723018882, 0.6567397840949905)",nan,,hardware,realistic
realistic,iterative,10,2,CABIQAE_latentt,cabiqae_latentt,0.01,0.6,0.6423672082866361,0.639585468583328,0.0027817397033080837,0.004330450974805707,7424,1.1949927000096068,"(0.6303455730748515, 0.6488253640918045)",nan,,hardware,realistic
realistic,iterative,11,2,CABIQAE_latentt,cabiqae_latentt,0.0001,0.6,0.6423672082866361,0.642008783501598,0.0003584247850381139,0.0005579749097002134,721536,133.7131032999896,"(0.6419089967749699, 0.6421085702282261)",nan,,hardware,realistic
realistic,iterative,11,2,CABIQAE_latentt,cabiqae_latentt,0.001,0.6,0.6423672082866361,0.6423670450095842,1.6327705187890729e-07,2.541802411029208e-07,129536,21.0720082000189,"(0.6413733998207987, 0.6433606901983696)",nan,,hardware,realistic
realistic,iterative,11,2,CABIQAE_latentt,cabiqae_latentt,0.0025,0.6,0.6423672082866361,0.6410852633605804,0.0012819449260557114,0.0019956574830072645,41984,6.725116399989929,"(0.6386742587581369, 0.643496267963024)",nan,,hardware,realistic
realistic,iterative,11,2,CABIQAE_latentt,cabiqae_latentt,0.005,0.6,0.6423672082866361,0.6454963535853095,0.0031291452986734747,0.004871271849351925,20096,3.202982000017073,"(0.6406444672818912, 0.650348239888728)",nan,,hardware,realistic
realistic,iterative,11,2,CABIQAE_latentt,cabiqae_latentt,0.0075,0.6,0.6423672082866361,0.6450019457621804,0.0026347374755443242,0.004101606435627169,9216,1.5236127999960445,"(0.6377180012629539, 0.6522858902614069)",nan,,hardware,realistic
realistic,iterative,11,2,CABIQAE_latentt,cabiqae_latentt,0.01,0.6,0.6423672082866361,0.6534696317252752,0.011102423438639097,0.01728360865158763,5120,0.9057858999876771,"(0.6440235008188426, 0.6629157626317077)",nan,,hardware,realistic
realistic,iterative,12,2,CABIQAE_latentt,cabiqae_latentt,0.0001,0.6,0.6423672082866361,0.6419821960768168,0.00038501220981923545,0.0005993646700088649,748544,126.97182440001052,"(0.641882332066555, 0.6420820600870788)",nan,,hardware,realistic
realistic,iterative,12,2,CABIQAE_latentt,cabiqae_latentt,0.001,0.6,0.6423672082866361,0.6421175985845329,0.0002496097021031929,0.00038857790198999764,135424,21.631629500014242,"(0.6411234804349865, 0.6431117167340794)",nan,,hardware,realistic
realistic,iterative,12,2,CABIQAE_latentt,cabiqae_latentt,0.0025,0.6,0.6423672082866361,0.6436602582743501,0.0012930499877140678,0.0020129451986862397,48384,7.165564499999164,"(0.6411872440449197, 0.6461332725037806)",nan,,hardware,realistic
realistic,iterative,12,2,CABIQAE_latentt,cabiqae_latentt,0.005,0.6,0.6423672082866361,0.6442451817952051,0.0018779735085689975,0.002923520198949837,24192,3.5340714000049047,"(0.6392636294289963, 0.6492267341614139)",nan,,hardware,realistic
realistic,iterative,12,2,CABIQAE_latentt,cabiqae_latentt,0.0075,0.6,0.6423672082866361,0.6399081529810557,0.0024590553055803266,0.0038281146264288303,9856,1.6069743999978527,"(0.6332807508438792, 0.6465355551182322)",nan,,hardware,realistic
realistic,iterative,12,2,CABIQAE_latentt,cabiqae_latentt,0.01,0.6,0.6423672082866361,0.6451903419170378,0.002823133630401764,0.00439489063884785,6144,0.9960901000013109,"(0.6354036851862145, 0.6549769986478612)",nan,,hardware,realistic
realistic,iterative,13,2,CABIQAE_latentt,cabiqae_latentt,0.0001,0.6,0.6423672082866361,0.6420443121712666,0.0003228961153695087,0.0005026659381177915,659456,121.87292600001092,"(0.6419445473394967, 0.6421440770030364)",nan,,hardware,realistic
realistic,iterative,13,2,CABIQAE_latentt,cabiqae_latentt,0.001,0.6,0.6423672082866361,0.6384709697971893,0.003896238489446757,0.006065438022340929,152576,19.832135500008008,"(0.6374750743530427, 0.639466865241336)",nan,,hardware,realistic
realistic,iterative,13,2,CABIQAE_latentt,cabiqae_latentt,0.0025,0.6,0.6423672082866361,0.6401255262251511,0.0022416820614850064,0.003489720571920487,27776,4.680695300019579,"(0.6376810954071944, 0.6425699570431077)",nan,,hardware,realistic
realistic,iterative,13,2,CABIQAE_latentt,cabiqae_latentt,0.005,0.6,0.6423672082866361,0.643239760707911,0.0008725524212749303,0.00135833898433617,13056,2.280731200007722,"(0.6385221474485296, 0.6479573739672922)",nan,,hardware,realistic
realistic,iterative,13,2,CABIQAE_latentt,cabiqae_latentt,0.0075,0.6,0.6423672082866361,0.6438365131959489,0.0014693049093128518,0.0022873286343988173,10752,1.90354820000357,"(0.636831313627289, 0.6508417127646089)",nan,,hardware,realistic
realistic,iterative,13,2,CABIQAE_latentt,cabiqae_latentt,0.01,0.6,0.6423672082866361,0.6430654767060546,0.0006982684194185573,0.0010870237621266887,5248,1.0417173999885563,"(0.633596259652188, 0.6525346937599211)",nan,,hardware,realistic
realistic,iterative,14,2,CABIQAE_latentt,cabiqae_latentt,0.0001,0.6,0.6423672082866361,0.6427860629809955,0.00041885469435942735,0.0006520486864150866,579968,109.55348969998886,"(0.6426862688564756, 0.6428858571055154)",nan,,hardware,realistic
realistic,iterative,14,2,CABIQAE_latentt,cabiqae_latentt,0.001,0.6,0.6423672082866361,0.6420097034809654,0.0003575048056706498,0.0005565427391977403,144384,21.533664399990812,"(0.6410144108652738, 0.6430049960966571)",nan,,hardware,realistic
realistic,iterative,14,2,CABIQAE_latentt,cabiqae_latentt,0.0025,0.6,0.6423672082866361,0.642410507127662,4.3298841025940504e-05,6.740512352962413e-05,51328,8.100392599997576,"(0.6399112380994905, 0.6449097761558336)",nan,,hardware,realistic
realistic,iterative,14,2,CABIQAE_latentt,cabiqae_latentt,0.005,0.6,0.6423672082866361,0.6436196579332232,0.001252449646587106,0.001949740943233578,17792,2.708788399992045,"(0.6389079671600884, 0.648331348706358)",nan,,hardware,realistic
realistic,iterative,14,2,CABIQAE_latentt,cabiqae_latentt,0.0075,0.6,0.6423672082866361,0.6412360629652033,0.0011311453214327694,0.0017609014078564724,10752,1.8269611000141595,"(0.6338398030084388, 0.6486323229219678)",nan,,hardware,realistic
realistic,iterative,14,2,CABIQAE_latentt,cabiqae_latentt,0.01,0.6,0.6423672082866361,0.6483589726056307,0.005991764318994619,0.009327631052301449,6144,1.1620429999893531,"(0.6396121390146492, 0.6571058061966123)",nan,,hardware,realistic
realistic,iterative,0,3,CABIQAE_latentt,cabiqae_latentt,0.0001,0.85,0.8411306627427175,0.8396775006874293,0.0014531620552882263,0.0017276293917877477,372736,67.76619330001995,"(0.8395779433173429, 0.8397770580575158)",nan,,hardware,realistic
realistic,iterative,0,3,CABIQAE_latentt,cabiqae_latentt,0.001,0.85,0.8411306627427175,0.8418619711652383,0.0007313084225207822,0.0008694349818804223,113024,16.365236000012374,"(0.8408689868173083, 0.8428549555131684)",nan,,hardware,realistic
realistic,iterative,0,3,CABIQAE_latentt,cabiqae_latentt,0.0025,0.85,0.8411306627427175,0.8379555337003526,0.0031751290423649436,0.0037748344971893413,28544,4.644902100000763,"(0.835457044155464, 0.8404540232452412)",nan,,hardware,realistic
realistic,iterative,0,3,CABIQAE_latentt,cabiqae_latentt,0.005,0.85,0.8411306627427175,0.8381381739585103,0.0029924887842072145,0.0035576978901820724,10880,1.7639053000020795,"(0.8334386365771457, 0.8428377113398748)",nan,,hardware,realistic
realistic,iterative,0,3,CABIQAE_latentt,cabiqae_latentt,0.0075,0.85,0.8411306627427175,0.8444915367000799,0.003360873957362398,0.003995662155988257,6272,1.1191554999968503,"(0.8381632281453114, 0.8508198452548484)",nan,,hardware,realistic
realistic,iterative,0,3,CABIQAE_latentt,cabiqae_latentt,0.01,0.85,0.8411306627427175,0.8519594905187959,0.010828827776078409,0.012874132707002144,4096,0.8129816000000574,"(0.8422302197920472, 0.8616887612455446)",nan,,hardware,realistic
realistic,iterative,1,3,CABIQAE_latentt,cabiqae_latentt,0.0001,0.85,0.8411306627427175,0.8440657735468398,0.002935110804122232,0.0034894825906733287,251904,36.54257809999399,"(0.8439660926516533, 0.8441654544420261)",nan,,hardware,realistic
realistic,iterative,1,3,CABIQAE_latentt,cabiqae_latentt,0.001,0.85,0.8411306627427175,0.8406781626652855,0.0004525000774320276,0.0005379664509632041,128512,16.797544700006256,"(0.839681771901218, 0.841674553429353)",nan,,hardware,realistic
realistic,iterative,1,3,CABIQAE_latentt,cabiqae_latentt,0.0025,0.85,0.8411306627427175,0.8438999155315453,0.0027692527888277807,0.003292297988279178,36352,5.323612100008177,"(0.8414521160073644, 0.8463477150557263)",nan,,hardware,realistic
realistic,iterative,1,3,CABIQAE_latentt,cabiqae_latentt,0.005,0.85,0.8411306627427175,0.844969625425033,0.0038389626823154277,0.004564050334103297,11392,2.0412519999954384,"(0.8404582452133389, 0.8494810056367269)",nan,,hardware,realistic
realistic,iterative,1,3,CABIQAE_latentt,cabiqae_latentt,0.0075,0.85,0.8411306627427175,0.8527106385619595,0.011579975819241972,0.013767154536350579,6272,1.1965726999915205,"(0.8454230672219292, 0.8599982099019898)",nan,,hardware,realistic
realistic,iterative,1,3,CABIQAE_latentt,cabiqae_latentt,0.01,0.85,0.8411306627427175,0.8469475047817556,0.005816842039038095,0.006915503496294883,4352,0.8117930000007618,"(0.8376376896605926, 0.8562573199029188)",nan,,hardware,realistic
realistic,iterative,2,3,CABIQAE_latentt,cabiqae_latentt,0.0001,0.85,0.8411306627427175,0.8396637319841893,0.0014669307585282176,0.0017439986716747693,484480,86.7815614999854,"(0.8395639298639592, 0.8397635341044194)",nan,,hardware,realistic
realistic,iterative,2,3,CABIQAE_latentt,cabiqae_latentt,0.001,0.85,0.8411306627427175,0.8403393904258079,0.0007912723169096747,0.0009407246126654482,60416,8.952027599996654,"(0.8393541251678405, 0.8413246556837751)",nan,,hardware,realistic
realistic,iterative,2,3,CABIQAE_latentt,cabiqae_latentt,0.0025,0.85,0.8411306627427175,0.8289737137240496,0.012156949018667929,0.014453104086144175,7680,1.2598116000008304,"(0.826783143915735, 0.8311642835323642)",nan,,hardware,realistic
realistic,iterative,2,3,CABIQAE_latentt,cabiqae_latentt,0.005,0.85,0.8411306627427175,0.8387458763741403,0.0023847863685771964,0.002835215114856237,12032,1.945578300015768,"(0.8339404764141858, 0.8435512763340949)",nan,,hardware,realistic
realistic,iterative,2,3,CABIQAE_latentt,cabiqae_latentt,0.0075,0.85,0.8411306627427175,0.838293604717746,0.0028370580249714727,0.0033729100015454593,6400,1.0401306000130717,"(0.8326082635250399, 0.8439789459104521)",nan,,hardware,realistic
realistic,iterative,2,3,CABIQAE_latentt,cabiqae_latentt,0.01,0.85,0.8411306627427175,0.8382455395888753,0.0028851231538422617,0.003430053476394017,4352,0.7707648999930825,"(0.8294048255288149, 0.8470862536489356)",nan,,hardware,realistic
realistic,iterative,3,3,CABIQAE_latentt,cabiqae_latentt,0.0001,0.85,0.8411306627427175,0.8417956270913984,0.0006649643486809076,0.0007905601093088492,778624,120.24360630000592,"(0.8416957211092729, 0.8418955330735238)",nan,,hardware,realistic
realistic,iterative,3,3,CABIQAE_latentt,cabiqae_latentt,0.001,0.85,0.8411306627427175,0.8426089215451513,0.0014782588024337961,0.001757466310422643,87936,12.473763299989514,"(0.8416103455170749, 0.8436074975732278)",nan,,hardware,realistic
realistic,iterative,3,3,CABIQAE_latentt,cabiqae_latentt,0.0025,0.85,0.8411306627427175,0.839403417298842,0.0017272454438754803,0.0020534805356439666,40704,5.598466199997347,"(0.8370154271812627, 0.8417914074164214)",nan,,hardware,realistic
realistic,iterative,3,3,CABIQAE_latentt,cabiqae_latentt,0.005,0.85,0.8411306627427175,0.842815225357848,0.0016845626151305026,0.0020027359478699347,10880,1.873487600008957,"(0.8380623399089078, 0.8475681108067883)",nan,,hardware,realistic
realistic,iterative,3,3,CABIQAE_latentt,cabiqae_latentt,0.0075,0.85,0.8411306627427175,0.8331903593334536,0.007940303409263882,0.00944003561036823,6272,1.042387299996335,"(0.8261548135358756, 0.8402259051310317)",nan,,hardware,realistic
realistic,iterative,3,3,CABIQAE_latentt,cabiqae_latentt,0.01,0.85,0.8411306627427175,0.8419809792594595,0.0008503165167419446,0.0010109208407279725,3968,0.6795352000044659,"(0.833050268525187, 0.8509116899937318)",nan,,hardware,realistic
realistic,iterative,4,3,CABIQAE_latentt,cabiqae_latentt,0.0001,0.85,0.8411306627427175,0.8411151120697906,1.55506729269117e-05,1.8487820758079167e-05,392192,70.91696959998808,"(0.8410155890839315, 0.8412146350556496)",nan,,hardware,realistic
realistic,iterative,4,3,CABIQAE_latentt,cabiqae_latentt,0.001,0.85,0.8411306627427175,0.8425504881321408,0.0014198253894233126,0.0016879962321116862,118016,17.012968900002306,"(0.8415575598447856, 0.843543416419496)",nan,,hardware,realistic
realistic,iterative,4,3,CABIQAE_latentt,cabiqae_latentt,0.0025,0.85,0.8411306627427175,0.8413156644173437,0.0001850016746262062,0.00021994403821037962,29440,4.700280799996108,"(0.8389062203897891, 0.8437251084448983)",nan,,hardware,realistic
realistic,iterative,4,3,CABIQAE_latentt,cabiqae_latentt,0.005,0.85,0.8411306627427175,0.8386719275717474,0.002458735170970172,0.002923131066168542,12160,2.012705699977232,"(0.833809162165247, 0.8435346929782477)",nan,,hardware,realistic
realistic,iterative,4,3,CABIQAE_latentt,cabiqae_latentt,0.0075,0.85,0.8411306627427175,0.8386198827123716,0.0025107800303458827,0.0029850059468273984,7936,1.3347322999907192,"(0.8318956130405903, 0.8453441523841531)",nan,,hardware,realistic
realistic,iterative,4,3,CABIQAE_latentt,cabiqae_latentt,0.01,0.85,0.8411306627427175,0.8405385835755419,0.0005920791671756298,0.0007039086712699394,4736,0.7932776000234298,"(0.8329641876640316, 0.8481129794870521)",nan,,hardware,realistic
realistic,iterative,5,3,CABIQAE_latentt,cabiqae_latentt,0.0001,0.85,0.8411306627427175,0.8410304529285393,0.0001002098141782426,0.00011913703615498139,840192,118.23888419999275,"(0.8409305863760542, 0.8411303194810243)",nan,,hardware,realistic
realistic,iterative,5,3,CABIQAE_latentt,cabiqae_latentt,0.001,0.85,0.8411306627427175,0.8405719565197152,0.0005587062230023587,0.0006642323811862439,93824,15.144128499989165,"(0.8395750537956036, 0.8415688592438267)",nan,,hardware,realistic
realistic,iterative,5,3,CABIQAE_latentt,cabiqae_latentt,0.0025,0.85,0.8411306627427175,0.8404530714273172,0.0006775913154003499,0.0008055720061267217,34688,4.96889459999511,"(0.8379562986102075, 0.8429498442444269)",nan,,hardware,realistic
realistic,iterative,5,3,CABIQAE_latentt,cabiqae_latentt,0.005,0.85,0.8411306627427175,0.8514631840377365,0.010332521295018937,0.012284085877130146,9472,1.6534871000039857,"(0.8467314776698878, 0.856194890405585)",nan,,hardware,realistic
realistic,iterative,5,3,CABIQAE_latentt,cabiqae_latentt,0.0075,0.85,0.8411306627427175,0.842515159703995,0.0013844969612775149,0.0016459951141990416,7552,1.2263511999917682,"(0.8358204524183359, 0.8492098669896543)",nan,,hardware,realistic
realistic,iterative,5,3,CABIQAE_latentt,cabiqae_latentt,0.01,0.85,0.8411306627427175,0.8377658184176591,0.003364844325058458,0.004000382430580451,4736,0.7441578999860212,"(0.8296654622580395, 0.8458661745772786)",nan,,hardware,realistic
realistic,iterative,6,3,CABIQAE_latentt,cabiqae_latentt,0.0001,0.85,0.8411306627427175,0.8415234184620056,0.00039275571928809594,0.00046693782153585676,831744,128.53330129999085,"(0.8414234639691961, 0.8416233729548152)",nan,,hardware,realistic
