profile,scenario_id,objective_ry_offset,a_true,rep,algorithm,final_queries,final_estimate,final_abs_error,final_nrmse,coverage,runtime_seconds,k_max
realistic,2,-0.5012253030340587,0.3275653106895712,7,BAE,15012,0.3265188367317964,0.0010464739577747961,0.003194703235125297,1.0,17.363829699985217,37
realistic,2,-0.5012253030340587,0.3275653106895712,7,BIQAE,70016,0.3531041315743303,0.025538820884759117,0.07796558442344306,0.0,7.069562799995765,811
realistic,2,-0.5012253030340587,0.3275653106895712,7,CABIQAE_latentt,14144,0.327698397171747,0.00013308648217580377,0.00040628991481313437,1.0,2.387983499967959,27
realistic,2,-0.5012253030340587,0.3275653106895712,8,BAE,16676,0.32720494123684124,0.00036036945272993615,0.001100145348026345,1.0,16.630962199997157,35
realistic,2,-0.5012253030340587,0.3275653106895712,8,BIQAE,64576,0.33350926921484203,0.005943958525270854,0.01814587299478685,0.0,6.868810200016014,749
realistic,2,-0.5012253030340587,0.3275653106895712,8,CABIQAE_latentt,21376,0.3300238981750687,0.002458587485497543,0.00750564057079753,1.0,3.433274299954064,17
realistic,2,-0.5012253030340587,0.3275653106895712,9,BAE,16164,0.32645023883666047,0.0011150718529107095,0.003404120694475633,1.0,15.683529900037684,37
realistic,2,-0.5012253030340587,0.3275653106895712,9,BIQAE,46016,0.32350438220782357,0.0040609284817476055,0.012397309328020047,0.0,5.918933100008871,531
realistic,2,-0.5012253030340587,0.3275653106895712,9,CABIQAE_latentt,11968,0.32235428826353074,0.005211022426040435,0.015908346384635473,0.0,2.0391072999918833,33
realistic,2,-0.5012253030340587,0.3275653106895712,10,BAE,16292,0.32494575395642117,0.002619556733150008,0.007997051725762632,1.0,15.274149100005161,45
realistic,2,-0.5012253030340587,0.3275653106895712,10,BIQAE,45184,0.33801736505883506,0.010452054369263886,0.03190830661299524,0.0,5.95086480001919,505
realistic,2,-0.5012253030340587,0.3275653106895712,10,CABIQAE_latentt,20352,0.32820790382729365,0.0006425931377224692,0.0019617252399825856,1.0,3.2574597999919206,17
realistic,2,-0.5012253030340587,0.3275653106895712,11,BAE,15524,0.32481308839162454,0.002752222297946638,0.00840205665292464,1.0,15.224257200025022,35
realistic,2,-0.5012253030340587,0.3275653106895712,11,BIQAE,45888,0.35363184704600986,0.026066536356438685,0.07957660810164834,0.0,5.899994200037327,497
realistic,2,-0.5012253030340587,0.3275653106895712,11,CABIQAE_latentt,15424,0.3239693975060941,0.003595913183477073,0.010977698389085123,0.0,2.8186127999797463,9
realistic,2,-0.5012253030340587,0.3275653106895712,12,BAE,15780,0.32520659598824114,0.0023587147013300336,0.007200746307246657,1.0,14.985384400002658,53
realistic,2,-0.5012253030340587,0.3275653106895712,12,BIQAE,39936,0.3374415996763404,0.009876288986769233,0.03015059490267224,0.0,4.891118100029416,455
realistic,2,-0.5012253030340587,0.3275653106895712,12,CABIQAE_latentt,16960,0.327647731938643,8.242124907181791e-05,0.0002516177579924735,1.0,2.6239662999869324,17
realistic,2,-0.5012253030340587,0.3275653106895712,13,BAE,16676,0.3278922361677967,0.0003269254782255482,0.0009980467026173313,1.0,15.256275699997786,45
