profile,scenario_id,objective_ry_offset,a_true,rep,budget,algorithm,estimate,abs_error,nrmse,k_max_budget,time_to_budget_seconds
realistic,1,-0.6465633030494207,0.3223500793991444,7,525,BIQAE,0.35571613099261756,0.03336605159347317,0.10350874321379717,3,0.07356212911597261
realistic,1,-0.6465633030494207,0.3223500793991444,7,525,CABIQAE_latentt,0.2651523627768912,0.0571977166222532,0.1774397472737369,1,0.08031037176853464
realistic,1,-0.6465633030494207,0.3223500793991444,7,917,BAE,0.3480647504244564,0.025714671025311997,0.07977249787945996,9,0.7696427452551381
realistic,1,-0.6465633030494207,0.3223500793991444,7,917,BIQAE,0.35571613099261756,0.03336605159347317,0.10350874321379717,3,0.12848851885589882
realistic,1,-0.6465633030494207,0.3223500793991444,7,917,CABIQAE_latentt,0.31196018719207963,0.010389892207064766,0.03223170357653197,7,0.14027544935570718
realistic,1,-0.6465633030494207,0.3223500793991444,7,1604,BAE,0.3179873150911763,0.004362764307968114,0.013534243007168604,9,1.34624532539721
realistic,1,-0.6465633030494207,0.3223500793991444,7,1604,BIQAE,0.32936520909483,0.007015129695685629,0.0217624568567246,11,0.22474981924194298
realistic,1,-0.6465633030494207,0.3223500793991444,7,1604,CABIQAE_latentt,0.31196018719207963,0.010389892207064766,0.03223170357653197,7,0.24536730726996106
realistic,1,-0.6465633030494207,0.3223500793991444,7,2805,BAE,0.3179873150911763,0.004362764307968114,0.013534243007168604,9,2.3542507093136993
realistic,1,-0.6465633030494207,0.3223500793991444,7,2805,BIQAE,0.32936520909483,0.007015129695685629,0.0217624568567246,11,0.39303194699105365
realistic,1,-0.6465633030494207,0.3223500793991444,7,2805,CABIQAE_latentt,0.323786221385955,0.0014361419868105796,0.004455224548067511,17,0.4290868434490279
realistic,1,-0.6465633030494207,0.3223500793991444,7,4905,BAE,0.3195165436108258,0.0028335357883185752,0.008790243804500506,51,4.1167913473025655
realistic,1,-0.6465633030494207,0.3223500793991444,7,4905,BIQAE,0.32836585590790407,0.006015776508759674,0.018662246089633322,45,0.6872804634549441
realistic,1,-0.6465633030494207,0.3223500793991444,7,4905,CABIQAE_latentt,0.3199271514570454,0.0024229279420989736,0.007516449031485502,35,0.7503283305231665
realistic,1,-0.6465633030494207,0.3223500793991444,7,8578,BAE,0.31958653569873186,0.0027635437004125407,0.008573113137008509,51,7.199558853651663
