abs_error_mean,abs_error_median,algorithm,algorithm_key,amplification_factor_median,budget,estimate_mean,estimate_median,grover_power_max_median,n_points,n_runs,normalized_abs_error_mean,normalized_abs_error_median,normalized_abs_error_q25,normalized_abs_error_q75,normalized_abs_error_se,normalized_abs_error_std,normalized_rmse,normalized_sq_error_mean,query_budget_actual_mean,query_budget_actual_median,run_kind,runtime_wall_seconds_mean,runtime_wall_seconds_median,runtime_wall_seconds_se,runtime_wall_seconds_std,success_rate,total_repetitions
0.03852243269421014,0.027210936253936335,ELF-QAE,elf_qae,3.0,119,0.5967957539574172,0.6769238833719292,1.0,100,100,0.07109262137892733,0.04812839138368169,0.0251284741685783,0.09740395984836966,0.007072252655601551,0.0707225265560155,0.10002909486429022,0.010005819819369172,117.0,117.0,ideal_simulation,0.35286416810439425,0.35495681328714157,0.004348757799261003,0.04348757799261003,1.0,100
0.03270283153957978,0.027955992410176156,IQAE,iqae,2.0,119,0.5895984395171276,0.6045790325724404,0.5,100,100,0.056524903688476326,0.0463530954275595,0.018185031704291973,0.07761932793359926,0.004434759545171213,0.04434759545171213,0.07170848532159046,0.005142106867116756,103.6,110.0,ideal_simulation,0.013236659522082026,0.012672348238056972,0.0003259792323842928,0.003259792323842928,1.0,100
0.03868523977712792,0.031667629328396896,BAE,bae,1.0,126,0.5855138569097353,0.591205533142581,0.0,100,100,0.06741769895207077,0.04994260585506455,0.02380060939065163,0.09785914416622063,0.005813181400536672,0.058131814005366725,0.088829391833734,0.00789066085355105,100.0,100.0,ideal_simulation,0.2601626922535363,0.04187077554092668,0.21716327970577468,2.1716327970577467,1.0,100
0.03271900336414839,0.028945594789650086,BIQAE,biqae,1.0,126,0.5868886035791685,0.6136311918526619,0.0,100,100,0.058818470664448806,0.05076541036615122,0.025738788258240115,0.08092816146598728,0.004397259562226225,0.04397259562226225,0.07330665566922304,0.0053738657654060305,112.9,120.0,ideal_simulation,0.01636994302636459,0.015464420081791792,0.0006053533666885415,0.006053533666885415,1.0,100
0.030487692061880494,0.024442012828591764,CABIQAE_latentt,cabiqae_latentt,3.0,126,0.5894724346786016,0.6313281212388898,1.0,100,100,0.054563094458007055,0.04387050881114579,0.02017476957249333,0.07627328230964099,0.004432826328104527,0.04432826328104527,0.07016036098176756,0.004922476253091931,109.6,110.0,ideal_simulation,0.014185084992086934,0.013703521133883463,0.00033049594174030215,0.0033049594174030215,1.0,100
0.0381342982191668,0.027210936253936335,ELF-QAE,elf_qae,3.0,126,0.5965402017954995,0.6769238833719292,1.0,100,100,0.0703246500864926,0.04886908266810707,0.022419161428527234,0.08986735779678684,0.007096705934581844,0.07096705934581844,0.09965699517273541,0.009931516686858608,126.0,126.0,ideal_simulation,0.3800075656508862,0.38226118353999866,0.004683277629973389,0.04683277629973389,1.0,100
0.03289062792231635,0.02771037318517383,IQAE,iqae,3.0,126,0.5897668069076337,0.6132087205190448,1.0,100,100,0.056913285547641745,0.046307373961261,0.02063927703597365,0.07866596224571334,0.004241573713052374,0.04241573713052375,0.07085355234982817,0.00502022588058984,113.6,120.0,ideal_simulation,0.01449053696006179,0.014022128068505932,0.0003391864755716787,0.0033918647557167874,1.0,100
0.03868523977712792,0.031667629328396896,BAE,bae,1.0,134,0.5855138569097353,0.591205533142581,0.0,100,100,0.06741769895207077,0.04994260585506455,0.02380060939065163,0.09785914416622063,0.005813181400536672,0.058131814005366725,0.088829391833734,0.00789066085355105,100.0,100.0,ideal_simulation,0.2601626922535363,0.04187077554092668,0.21716327970577468,2.1716327970577467,1.0,100
0.029503660758995527,0.027125991175724007,BIQAE,biqae,3.0,134,0.5861265389550665,0.6124650644266338,1.0,100,100,0.05325120225758614,0.04532069037576803,0.02160161299386156,0.07693040429649445,0.003915113240463532,0.03915113240463532,0.06597858439492302,0.00435317359875798,122.0,130.0,ideal_simulation,0.017687008084932808,0.016634069351962544,0.0006276686607557497,0.006276686607557497,1.0,100
0.027808004403804643,0.021882753896598606,CABIQAE_latentt,cabiqae_latentt,3.0,134,0.5879997388500752,0.6243722225442101,1.0,100,100,0.05020921206331724,0.0385349557458671,0.018875963072867322,0.07056584167070354,0.004105136777567022,0.04105136777567022,0.0647250154446483,0.004189327624309962,118.5,120.0,ideal_simulation,0.015403518592902317,0.014752803496119179,0.0003928998528058541,0.003928998528058541,1.0,100
0.03808277660652611,0.027210936253936335,ELF-QAE,elf_qae,3.0,134,0.5969813729844188,0.6769238833719292,1.0,100,100,0.07024137650335946,0.04588852180335341,0.02171133522302148,0.10044996871615998,0.007114380992505333,0.07114380992505333,0.09972300761024154,0.009944678246832293,132.0,132.0,ideal_simulation,0.3981031640152141,0.4004640970419034,0.004906290850448312,0.049062908504483124,1.0,100
