a_sampling,a_sampling_repetition,a_true,abs_error,algorithm,algorithm_key,amplification_factor,budget,classical_samples,estimate,grover_power,k_max_budget,noise_bias,normalized_abs_error,normalized_sq_error,objective_ry_offset,query_budget,query_budget_actual,repetition,run_kind,runtime_wall_seconds,sample_model,sampling_grover_power,sampling_probability_se,sampling_probability_shots,sampling_probability_source,step_index,successes,time_to_budget_seconds
0.36598988910632746,0.36598988910632746,0.3602728053304129,0.012774069669587107,Classical MC,classical_mc,1,512,512,0.373046875,0,0,0.0057170837759145665,0.03545665806741025,0.0012571746013092485,0.3,512.0,512.0,1,hardware_classical_monte_carlo,9.599985787644982e-06,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points,1,191,9.599985787644982e-06
0.36598988910632746,0.36598988910632746,0.3602728053304129,0.006914694669587107,Classical MC,classical_mc,1,1024,1024,0.3671875,0,0,0.0057170837759145665,0.019192940924990194,0.00036836898135016345,0.3,1024.0,1024.0,1,hardware_classical_monte_carlo,1.379998866468668e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points,2,376,1.379998866468668e-05
0.36598988910632746,0.36598988910632746,0.3602728053304129,0.003496725919587107,Classical MC,classical_mc,1,2048,2048,0.36376953125,0,0,0.0057170837759145665,0.009705772591911828,9.420202160590685e-05,0.3,2048.0,2048.0,1,hardware_classical_monte_carlo,1.759998849593103e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points,3,745,1.759998849593103e-05
0.36598988910632746,0.36598988910632746,0.3602728053304129,0.006426413419587107,Classical MC,classical_mc,1,4096,4096,0.36669921875,0,0,0.0057170837759145665,0.017837631163121856,0.00031818108551157596,0.3,4096.0,4096.0,1,hardware_classical_monte_carlo,2.2499996703118086e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points,4,1502,2.2499996703118086e-05
0.36598988910632746,0.36598988910632746,0.3602728053304129,0.000897805330412893,Classical MC,classical_mc,1,8192,8192,0.359375,0,0,0.0057170837759145665,0.002492015264903214,6.210140080510637e-06,0.3,8192.0,8192.0,1,hardware_classical_monte_carlo,2.6299996534362435e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points,5,2944,2.6299996534362435e-05
0.36598988910632746,0.36598988910632746,0.3602728053304129,0.006304343107087107,Classical MC,classical_mc,1,16384,16384,0.3665771484375,0,0,0.0057170837759145665,0.017498803722654773,0.00030620813172399654,0.3,16384.0,16384.0,1,hardware_classical_monte_carlo,2.9499991796910763e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points,6,6006,2.9499991796910763e-05
0.36598988910632746,0.36598988910632746,0.3602728053304129,0.004015524747712107,Classical MC,classical_mc,1,32768,32768,0.364288330078125,0,0,0.0057170837759145665,0.011145789213896936,0.00012422861720062128,0.3,32768.0,32768.0,1,hardware_classical_monte_carlo,3.269998705945909e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points,7,11937,3.269998705945909e-05
0.36598988910632746,0.36598988910632746,0.3602728053304129,0.004854758146149607,Classical MC,classical_mc,1,65536,65536,0.3651275634765625,0,0,0.0057170837759145665,0.013475227867108143,0.00018158176607048788,0.3,65536.0,65536.0,1,hardware_classical_monte_carlo,3.589998232200742e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points,8,23929,3.589998232200742e-05
0.36598988910632746,0.36598988910632746,0.3602728053304129,0.024335305330412893,Classical MC,classical_mc,1,256,256,0.3359375,0,0,0.0057170837759145665,0.06754688383458345,0.004562581515762711,0.3,256.0,256.0,2,hardware_classical_monte_carlo,3.6999990697950125e-06,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points,0,86,3.6999990697950125e-06
0.36598988910632746,0.36598988910632746,0.3602728053304129,0.002850930330412893,Classical MC,classical_mc,1,512,512,0.357421875,0,0,0.0057170837759145665,0.007913254312376567,6.261959381234633e-05,0.3,512.0,512.0,2,hardware_classical_monte_carlo,8.000002708286047e-06,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points,1,183,8.000002708286047e-06
