a_sampling,a_sampling_repetition,a_true,algorithm,algorithm_key,final_abs_error,final_estimate,final_normalized_abs_error,final_queries,objective_ry_offset,repetition,run_kind,runtime_wall_seconds,sample_model,sampling_grover_power,sampling_probability_se,sampling_probability_shots,sampling_probability_source
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.004580099943024607,0.3648529052734375,0.012712866126057203,65536.0,0.3,192,hardware_classical_monte_carlo,7.959999493323267e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.003283102872712107,0.363555908203125,0.00911282457109443,65536.0,0.3,193,hardware_classical_monte_carlo,3.120000474154949e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.005404074552399607,0.3656768798828125,0.014999951349210023,65536.0,0.3,194,hardware_classical_monte_carlo,2.7999980375170708e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.006640036466462107,0.366912841796875,0.018430579183939255,65536.0,0.3,195,hardware_classical_monte_carlo,3.020002623088658e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.004107077482087107,0.3643798828125,0.011399909794247251,65536.0,0.3,196,hardware_classical_monte_carlo,2.8199981898069382e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.006731589200837107,0.36700439453125,0.018684699764289568,65536.0,0.3,197,hardware_classical_monte_carlo,2.8499984182417393e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.006502707364899607,0.3667755126953125,0.018049398313413782,65536.0,0.3,198,hardware_classical_monte_carlo,3.220001235604286e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.003878195646149607,0.3641510009765625,0.010764608343371467,65536.0,0.3,199,hardware_classical_monte_carlo,2.9999995604157448e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.004320700528962107,0.364593505859375,0.011992857815064649,65536.0,0.3,200,hardware_classical_monte_carlo,3.029999788850546e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.004778464200837107,0.36505126953125,0.013263460716816215,65536.0,0.3,201,hardware_classical_monte_carlo,3.029999788850546e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.004198630216462107,0.364471435546875,0.011654030374597564,65536.0,0.3,202,hardware_classical_monte_carlo,2.850001328624785e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.006121237638337107,0.36639404296875,0.016990562561954144,65536.0,0.3,203,hardware_classical_monte_carlo,3.1800009310245514e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.005541403653962107,0.365814208984375,0.015381132219735494,65536.0,0.3,204,hardware_classical_monte_carlo,2.8499984182417393e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.004732687833649607,0.3650054931640625,0.013136400426641059,65536.0,0.3,205,hardware_classical_monte_carlo,2.8799986466765404e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.007708151700837107,0.36798095703125,0.021395319288026245,65536.0,0.3,206,hardware_classical_monte_carlo,2.9999995604157448e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.001818259122712107,0.362091064453125,0.005046895285489416,65536.0,0.3,207,hardware_classical_monte_carlo,2.8400012524798512e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.005282004239899607,0.3655548095703125,0.014661123908742938,65536.0,0.3,208,hardware_classical_monte_carlo,2.9699993319809437e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.008425314786774607,0.3686981201171875,0.023385930500770365,65536.0,0.3,209,hardware_classical_monte_carlo,3.0499999411404133e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.007601340177399607,0.3678741455078125,0.021098845277617545,65536.0,0.3,210,hardware_classical_monte_carlo,2.8700014809146523e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.005800803068024607,0.3660736083984375,0.016101140530728048,65536.0,0.3,211,hardware_classical_monte_carlo,3.070000093430281e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.004976828458649607,0.3652496337890625,0.013814055307575228,65536.0,0.3,212,hardware_classical_monte_carlo,3.0099996365606785e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.003756125333649607,0.3640289306640625,0.010425780902904382,65536.0,0.3,213,hardware_classical_monte_carlo,3.0199997127056122e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.004335959318024607,0.3646087646484375,0.012035211245123034,65536.0,0.3,214,hardware_classical_monte_carlo,2.989999484270811e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.002932150724274607,0.3632049560546875,0.008138695679751562,65536.0,0.3,215,hardware_classical_monte_carlo,2.9399991035461426e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.005983908536774607,0.3662567138671875,0.016609381691428674,65536.0,0.3,216,hardware_classical_monte_carlo,3.060000017285347e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.006380637052399607,0.3666534423828125,0.0177105708729467,65536.0,0.3,217,hardware_classical_monte_carlo,2.95999925583601e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.005114157560212107,0.365386962890625,0.014195236178100697,65536.0,0.3,218,hardware_classical_monte_carlo,2.9699993319809437e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.006350119474274607,0.3666229248046875,0.01762586401282993,65536.0,0.3,219,hardware_classical_monte_carlo,3.0399998649954796e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.003450949552399607,0.3637237548828125,0.009578712301736672,65536.0,0.3,220,hardware_classical_monte_carlo,2.8400012524798512e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.008791525724274607,0.3690643310546875,0.024402412822171617,65536.0,0.3,221,hardware_classical_monte_carlo,3.0099996365606785e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.007906515958649607,0.3681793212890625,0.021945913878785257,65536.0,0.3,222,hardware_classical_monte_carlo,3.0099996365606785e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.005556662443024607,0.3658294677734375,0.015423485649793879,65536.0,0.3,223,hardware_classical_monte_carlo,3.029999788850546e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
0.36598988910632746,0.36598988910632746,0.3602728053304129,Classical MC,classical_mc,0.006426413419587107,0.36669921875,0.017837631163121856,65536.0,0.3,224,hardware_classical_monte_carlo,3.759999526664615e-05,bernoulli_hardware_good_state,0,0.00435376396026357,12288,mitigated_points
